dataset, predicted category, actual category, true_positive, score, gt confidence, lt confidence
1, 1, 1, 1, 9.541616, 0.9973787680209698, 0.7148014440433214
1, 1, 1, 1, 9.543373, 0.9973753280839895, 0.7158273381294964
1, 1, 1, 1, 9.546617, 0.9973718791064389, 0.7168458781362007
1, 1, 1, 1, 9.550139, 0.9973684210526316, 0.7178571428571429
1, 1, 1, 1, 9.551082, 0.997364953886693, 0.7188612099644128
1, 1, 1, 1, 9.552371, 0.9973614775725593, 0.7198581560283688
1, 1, 1, 1, 9.552583, 0.9973579920739762, 0.7208480565371025
1, 1, 1, 1, 9.559979, 0.9973544973544973, 0.721830985915493
1, 1, 1, 1, 9.567279, 0.9973509933774835, 0.7228070175438597
1, 1, 1, 1, 9.571702, 0.9973474801061007, 0.7237762237762237
1, 1, 1, 1, 9.574662, 0.99734395750332, 0.7247386759581882
1, 1, 1, 1, 9.577131, 0.9973404255319149, 0.7256944444444444
1, 1, 1, 1, 9.578308, 0.9973368841544608, 0.726643598615917
1, 1, 1, 1, 9.586775, 0.9973333333333333, 0.7275862068965517
1, 1, 1, 1, 9.588101, 0.9973297730307076, 0.7285223367697594
1, 1, 1, 1, 9.588809, 0.9973262032085561, 0.7294520547945206
1, 1, 1, 1, 9.591616, 0.9973226238286479, 0.7303754266211604
1, 1, 1, 1, 9.592896, 0.9973190348525469, 0.7312925170068028
1, 1, 1, 1, 9.593325, 0.9973154362416108, 0.7322033898305085
1, 1, 1, 1, 9.595473, 0.9973118279569892, 0.7331081081081081
1, 1, 1, 1, 9.597488, 0.9973082099596231, 0.734006734006734
1, 1, 1, 1, 9.601147, 0.9973045822102425, 0.7348993288590604
1, 1, 1, 1, 9.618133, 0.9973009446693657, 0.7357859531772575
1, 1, 1, 1, 9.618749, 0.9972972972972973, 0.7366666666666667
1, 1, 1, 1, 9.618803, 0.9972936400541272, 0.7375415282392026
1, 1, 1, 1, 9.623584, 0.997289972899729, 0.7384105960264901
1, 1, 1, 1, 9.627925, 0.9972862957937585, 0.7392739273927392
1, 1, 1, 1, 9.62964, 0.9972826086956522, 0.7401315789473685
1, 1, 1, 1, 9.63004, 0.9972789115646259, 0.740983606557377
1, 1, 1, 1, 9.636303, 0.997275204359673, 0.7418300653594772
1, 1, 1, 1, 9.637739, 0.9972714870395635, 0.742671009771987
1, 1, 1, 1, 9.64256, 0.9972677595628415, 0.7435064935064936
1, 1, 1, 1, 9.643512, 0.9972640218878249, 0.7443365695792881
1, 1, 1, 1, 9.644197, 0.9972602739726028, 0.7451612903225806
1, 1, 1, 1, 9.649, 0.9972565157750343, 0.7459807073954984
1, 1, 1, 1, 9.65392, 0.9972527472527473, 0.7467948717948718
1, 1, 1, 1, 9.658768, 0.9972489683631361, 0.7476038338658147
1, 1, 1, 1, 9.660499, 0.9972451790633609, 0.7484076433121019
1, 1, 1, 1, 9.664826, 0.9972413793103448, 0.7492063492063492
1, 1, 1, 1, 9.667854, 0.9972375690607734, 0.75
1, 1, 1, 1, 9.668455, 0.9972337482710927, 0.750788643533123
1, 1, 1, 1, 9.669979, 0.997229916897507, 0.7515723270440252
1, 1, 1, 1, 9.670058, 0.9972260748959778, 0.7523510971786834
1, 1, 1, 1, 9.670652, 0.9972222222222222, 0.753125
1, 1, 1, 1, 9.670768, 0.9972183588317107, 0.7538940809968847
1, 1, 1, 1, 9.672806, 0.9972144846796658, 0.7546583850931677
1, 1, 1, 1, 9.675741, 0.99721059972106, 0.7554179566563467
1, 1, 1, 1, 9.675823, 0.9972067039106145, 0.7561728395061729
1, 1, 1, 1, 9.676328, 0.9972027972027973, 0.7569230769230769
1, 1, 1, 1, 9.677003, 0.9971988795518207, 0.7576687116564417
1, 1, 1, 1, 9.679279, 0.9971949509116409, 0.7584097859327217
1, 1, 1, 1, 9.68138, 0.9971910112359551, 0.7591463414634146
1, 1, 1, 1, 9.6840105, 0.9971870604781997, 0.7598784194528876
1, 1, 1, 1, 9.685282, 0.9971830985915493, 0.7606060606060606
1, 1, 1, 1, 9.686586, 0.997179125528914, 0.7613293051359517
1, 1, 1, 1, 9.692625, 0.9971751412429378, 0.7620481927710844
1, 1, 1, 1, 9.693453, 0.9971711456859972, 0.7627627627627628
1, 1, 1, 1, 9.694029, 0.9971671388101983, 0.7634730538922155
1, 1, 1, 1, 9.694498, 0.9971631205673759, 0.764179104477612
1, 1, 1, 1, 9.699756, 0.9971590909090909, 0.7648809523809523
1, 1, 1, 1, 9.702497, 0.9971550497866287, 0.7655786350148368
1, 1, 1, 1, 9.703009, 0.9971509971509972, 0.7662721893491125
1, 1, 1, 1, 9.703667, 0.9971469329529244, 0.7669616519174042
1, 1, 1, 1, 9.704991, 0.9971428571428571, 0.7676470588235295
1, 1, 1, 1, 9.706896, 0.9971387696709585, 0.7683284457478006
1, 1, 1, 1, 9.71275, 0.997134670487106, 0.7690058479532164
1, 1, 1, 1, 9.713141, 0.9971305595408895, 0.7696793002915452
1, 1, 1, 1, 9.713378, 0.9971264367816092, 0.7703488372093024
1, 1, 1, 1, 9.714305, 0.9971223021582734, 0.7710144927536232
1, 1, 1, 1, 9.717648, 0.9971181556195965, 0.7716763005780347
1, 1, 1, 1, 9.71959, 0.9971139971139971, 0.7723342939481268
1, 1, 1, 1, 9.727177, 0.9971098265895953, 0.7729885057471264
1, 1, 1, 1, 9.731755, 0.9971056439942113, 0.7736389684813754
1, 1, 10, 0, 9.732352, 0.9971014492753624, 0.7714285714285715
1, 1, 1, 1, 9.733394, 0.9985486211901307, 0.7720797720797721
1, 1, 1, 1, 9.733708, 0.998546511627907, 0.7727272727272727
1, 1, 1, 1, 9.734087, 0.9985443959243085, 0.773371104815864
1, 1, 1, 1, 9.741969, 0.9985422740524781, 0.7740112994350282
1, 1, 1, 1, 9.744134, 0.9985401459854014, 0.7746478873239436
1, 1, 1, 1, 9.748985, 0.9985380116959064, 0.7752808988764045
1, 1, 1, 1, 9.750023, 0.9985358711566618, 0.7759103641456583
1, 1, 1, 1, 9.754023, 0.998533724340176, 0.776536312849162
1, 1, 1, 1, 9.754099, 0.9985315712187959, 0.7771587743732591
1, 1, 1, 1, 9.755299, 0.9985294117647059, 0.7777777777777778
1, 1, 1, 1, 9.756478, 0.9985272459499264, 0.778393351800554
1, 1, 1, 1, 9.758026, 0.9985250737463127, 0.7790055248618785
1, 1, 1, 1, 9.758344, 0.9985228951255539, 0.7796143250688705
1, 1, 1, 1, 9.760823, 0.9985207100591716, 0.7802197802197802
1, 1, 1, 1, 9.762707, 0.9985185185185185, 0.7808219178082192
1, 1, 1, 1, 9.763757, 0.9985163204747775, 0.7814207650273224
1, 1, 1, 1, 9.764051, 0.9985141158989599, 0.782016348773842
1, 1, 1, 1, 9.769996, 0.9985119047619048, 0.782608695652174
1, 1, 1, 1, 9.770169, 0.9985096870342772, 0.7831978319783198
1, 1, 1, 1, 9.770176, 0.9985074626865672, 0.7837837837837838
1, 1, 1, 1, 9.770324, 0.9985052316890882, 0.784366576819407
1, 1, 1, 1, 9.77177, 0.9985029940119761, 0.7849462365591398
1, 1, 1, 1, 9.772901, 0.9985007496251874, 0.7855227882037533
1, 1, 1, 1, 9.773551, 0.9984984984984985, 0.786096256684492
1, 1, 1, 1, 9.7736635, 0.9984962406015038, 0.7866666666666666
1, 1, 1, 1, 9.775437, 0.9984939759036144, 0.7872340425531915
1, 1, 1, 1, 9.777674, 0.9984917043740573, 0.7877984084880637
1, 1, 1, 1, 9.778552, 0.9984894259818731, 0.7883597883597884
1, 1, 1, 1, 9.78147, 0.9984871406959153, 0.7889182058047494
1, 1, 1, 1, 9.785614, 0.9984848484848485, 0.7894736842105263
