dataset, predicted category, actual category, true_positive, score, gt confidence, lt confidence
1, 1, 9, 0, 7.9634147, 0.9838056680161943, 0.4473684210526316
1, 1, 9, 0, 8.0487995, 0.9848024316109423, 0.4358974358974359
1, 1, 1, 1, 8.056681, 0.9858012170385395, 0.45
1, 1, 1, 1, 8.102194, 0.9857868020304569, 0.4634146341463415
1, 1, 3, 0, 8.121813, 0.9857723577235772, 0.4523809523809524
1, 1, 1, 1, 8.222881, 0.9867751780264497, 0.46511627906976744
1, 1, 4, 0, 8.306137, 0.9867617107942973, 0.45454545454545453
1, 1, 1, 1, 8.382885, 0.9877675840978594, 0.4666666666666667
1, 1, 1, 1, 8.390436, 0.9877551020408163, 0.4782608695652174
1, 1, 1, 1, 8.501006, 0.9877425944841676, 0.48936170212765956
1, 1, 1, 1, 8.57313, 0.9877300613496932, 0.5
1, 1, 1, 1, 8.706316, 0.9877175025588536, 0.5102040816326531
1, 1, 4, 0, 8.760061, 0.9877049180327869, 0.5
1, 1, 9, 0, 8.884083, 0.9887179487179487, 0.49019607843137253
1, 1, 1, 1, 8.921596, 0.9897330595482546, 0.5
1, 1, 1, 1, 8.939489, 0.9897225077081192, 0.5094339622641509
1, 1, 1, 1, 8.953655, 0.9897119341563786, 0.5185185185185185
1, 1, 1, 1, 9.004002, 0.9897013388259527, 0.5272727272727272
1, 1, 1, 1, 9.01716, 0.9896907216494846, 0.5357142857142857
1, 1, 1, 1, 9.039877, 0.9896800825593395, 0.543859649122807
1, 1, 1, 1, 9.092768, 0.9896694214876033, 0.5517241379310345
1, 1, 1, 1, 9.12556, 0.9896587383660806, 0.559322033898305
1, 1, 1, 1, 9.13006, 0.989648033126294, 0.5666666666666667
1, 1, 1, 1, 9.232921, 0.9896373056994818, 0.5737704918032787
1, 1, 1, 1, 9.323116, 0.9896265560165975, 0.5806451612903226
1, 1, 1, 1, 9.333613, 0.9896157840083074, 0.5873015873015873
1, 1, 1, 1, 9.347344, 0.9896049896049897, 0.59375
1, 1, 1, 1, 9.375505, 0.9895941727367326, 0.6
1, 1, 1, 1, 9.378021, 0.9895833333333334, 0.6060606060606061
1, 1, 1, 1, 9.406899, 0.9895724713242962, 0.6119402985074627
1, 1, 1, 1, 9.480442, 0.9895615866388309, 0.6176470588235294
1, 1, 1, 1, 9.501235, 0.9895506792058516, 0.6231884057971014
1, 1, 1, 1, 9.521182, 0.9895397489539749, 0.6285714285714286
1, 1, 4, 0, 9.523133, 0.9895287958115183, 0.6197183098591549
1, 1, 6, 0, 9.552356, 0.9905660377358491, 0.6111111111111112
1, 1, 6, 0, 9.55427, 0.9916054564533053, 0.6027397260273972
1, 1, 1, 1, 9.580812, 0.9926470588235294, 0.6081081081081081
1, 1, 1, 1, 9.586719, 0.9926393270241851, 0.6133333333333333
1, 1, 1, 1, 9.610345, 0.9926315789473684, 0.618421052631579
1, 1, 1, 1, 9.626927, 0.9926238145416227, 0.6233766233766234
1, 1, 1, 1, 9.627603, 0.9926160337552743, 0.6282051282051282
1, 1, 1, 1, 9.628483, 0.9926082365364308, 0.6329113924050633
1, 1, 1, 1, 9.638444, 0.992600422832981, 0.6375
1, 1, 1, 1, 9.662339, 0.9925925925925926, 0.6419753086419753
1, 1, 1, 1, 9.680855, 0.9925847457627118, 0.6463414634146342
1, 1, 1, 1, 9.684743, 0.9925768822905621, 0.6506024096385542
1, 1, 1, 1, 9.736283, 0.9925690021231423, 0.6547619047619048
1, 1, 1, 1, 9.741413, 0.9925611052072264, 0.6588235294117647
1, 1, 10, 0, 9.746061, 0.9925531914893617, 0.6511627906976745
1, 1, 1, 1, 9.746468, 0.9936102236421726, 0.6551724137931034
1, 1, 1, 1, 9.764593, 0.9936034115138592, 0.6590909090909091
1, 1, 1, 1, 9.771712, 0.9935965848452508, 0.6629213483146067
1, 1, 1, 1, 9.777381, 0.9935897435897436, 0.6666666666666666
1, 1, 1, 1, 9.782981, 0.9935828877005347, 0.6703296703296703
1, 1, 1, 1, 9.792248, 0.9935760171306209, 0.6739130434782609
1, 1, 1, 1, 9.794291, 0.9935691318327974, 0.6774193548387096
1, 1, 1, 1, 9.806078, 0.9935622317596566, 0.6808510638297872
1, 1, 1, 1, 9.81022, 0.9935553168635876, 0.6842105263157895
1, 1, 1, 1, 9.811926, 0.9935483870967742, 0.6875
1, 1, 1, 1, 9.824394, 0.9935414424111948, 0.6907216494845361
1, 1, 1, 1, 9.827211, 0.9935344827586207, 0.6938775510204082
1, 1, 1, 1, 9.829452, 0.9935275080906149, 0.696969696969697
1, 1, 1, 1, 9.835349, 0.9935205183585313, 0.7
1, 1, 10, 0, 9.836915, 0.9935135135135135, 0.693069306930693
1, 1, 1, 1, 9.841978, 0.9945887445887446, 0.696078431372549
1, 1, 6, 0, 9.842045, 0.9945828819068255, 0.6893203883495146
1, 1, 1, 1, 9.8506365, 0.9956616052060737, 0.6923076923076923
1, 1, 1, 1, 9.854794, 0.995656894679696, 0.6952380952380952
1, 1, 1, 1, 9.857152, 0.9956521739130435, 0.6981132075471698
1, 1, 1, 1, 9.8628, 0.9956474428726877, 0.7009345794392523
1, 1, 6, 0, 9.880985, 0.9956427015250545, 0.6944444444444444
1, 1, 1, 1, 9.883289, 0.9967284623773174, 0.6972477064220184
1, 1, 1, 1, 9.886345, 0.9967248908296943, 0.7
1, 1, 1, 1, 9.887197, 0.9967213114754099, 0.7027027027027027
1, 1, 1, 1, 9.890591, 0.9967177242888403, 0.7053571428571429
1, 1, 1, 1, 9.894143, 0.9967141292442497, 0.7079646017699115
1, 1, 1, 1, 9.896551, 0.9967105263157895, 0.7105263157894737
1, 1, 1, 1, 9.896648, 0.9967069154774972, 0.7130434782608696
1, 1, 1, 1, 9.902932, 0.9967032967032967, 0.7155172413793104
1, 1, 1, 1, 9.903606, 0.9966996699669967, 0.717948717948718
1, 1, 1, 1, 9.904692, 0.9966960352422908, 0.7203389830508474
1, 1, 7, 0, 9.905027, 0.9966923925027563, 0.7142857142857143
1, 1, 1, 1, 9.906868, 0.9977924944812362, 0.7166666666666667
1, 1, 1, 1, 9.911382, 0.9977900552486187, 0.71900826446281
1, 1, 1, 1, 9.913216, 0.9977876106194691, 0.7213114754098361
1, 1, 1, 1, 9.915418, 0.9977851605758582, 0.7235772357723578
1, 1, 1, 1, 9.915479, 0.9977827050997783, 0.7258064516129032
1, 1, 1, 1, 9.916584, 0.9977802441731409, 0.728
1, 1, 1, 1, 9.918246, 0.9977777777777778, 0.7301587301587301
1, 1, 1, 1, 9.922463, 0.9977753058954394, 0.7322834645669292
1, 1, 1, 1, 9.924732, 0.9977728285077951, 0.734375
1, 1, 1, 1, 9.926297, 0.9977703455964325, 0.7364341085271318
1, 1, 1, 1, 9.927939, 0.9977678571428571, 0.7384615384615385
1, 1, 1, 1, 9.929449, 0.9977653631284916, 0.7404580152671756
1, 1, 1, 1, 9.929559, 0.9977628635346756, 0.7424242424242424
1, 1, 1, 1, 9.929841, 0.9977603583426652, 0.7443609022556391
1, 1, 1, 1, 9.930993, 0.9977578475336323, 0.746268656716418
1, 1, 1, 1, 9.932615, 0.9977553310886644, 0.7481481481481481
1, 1, 1, 1, 9.9334135, 0.9977528089887641, 0.75
1, 1, 1, 1, 9.934472, 0.9977502812148481, 0.7518248175182481
1, 1, 1, 1, 9.938444, 0.9977477477477478, 0.7536231884057971
1, 1, 1, 1, 9.939139, 0.9977452085682075, 0.7553956834532374
1, 1, 1, 1, 9.939819, 0.9977426636568849, 0.7571428571428571
1, 1, 1, 1, 9.944906, 0.9977401129943503, 0.7588652482269503
1, 1, 1, 1, 9.945897, 0.997737556561086, 0.7605633802816901
1, 1, 1, 1, 9.946842, 0.9977349943374858, 0.7622377622377622
1, 1, 1, 1, 9.946989, 0.9977324263038548, 0.7638888888888888
1, 1, 1, 1, 9.94858, 0.9977298524404086, 0.7655172413793103
1, 1, 1, 1, 9.949903, 0.9977272727272727, 0.7671232876712328
1, 1, 1, 1, 9.95274, 0.9977246871444824, 0.7687074829931972
1, 1, 1, 1, 9.952985, 0.9977220956719818, 0.7702702702702703
1, 1, 1, 1, 9.953114, 0.9977194982896237, 0.7718120805369127
1, 1, 1, 1, 9.953116, 0.997716894977169, 0.7733333333333333
1, 1, 1, 1, 9.953499, 0.9977142857142857, 0.7748344370860927
1, 1, 1, 1, 9.953842, 0.9977116704805492, 0.7763157894736842
1, 1, 1, 1, 9.953902, 0.997709049255441, 0.7777777777777778
1, 1, 1, 1, 9.954004, 0.9977064220183486, 0.7792207792207793
1, 1, 1, 1, 9.954559, 0.9977037887485649, 0.7806451612903226
1, 1, 1, 1, 9.956941, 0.9977011494252873, 0.782051282051282
1, 1, 1, 1, 9.957683, 0.997698504027618, 0.7834394904458599
1, 1, 1, 1, 9.958902, 0.9976958525345622, 0.7848101265822784
1, 1, 1, 1, 9.959822, 0.9976931949250288, 0.7861635220125787
1, 1, 1, 1, 9.959896, 0.9976905311778291, 0.7875
1, 1, 1, 1, 9.959907, 0.9976878612716763, 0.7888198757763976
1, 1, 1, 1, 9.960453, 0.9976851851851852, 0.7901234567901234
1, 1, 1, 1, 9.960586, 0.9976825028968713, 0.7914110429447853
1, 1, 1, 1, 9.960587, 0.9976798143851509, 0.7926829268292683
1, 1, 1, 1, 9.960867, 0.9976771196283392, 0.793939393939394
1, 1, 1, 1, 9.962929, 0.9976744186046511, 0.7951807228915663
1, 1, 1, 1, 9.9630575, 0.9976717112922002, 0.7964071856287425
1, 1, 1, 1, 9.964526, 0.9976689976689976, 0.7976190476190477
1, 1, 1, 1, 9.964569, 0.9976662777129521, 0.7988165680473372
1, 1, 1, 1, 9.965438, 0.9976635514018691, 0.8
1, 1, 1, 1, 9.965874, 0.9976608187134502, 0.8011695906432749
1, 1, 7, 0, 9.966137, 0.9976580796252927, 0.7965116279069767
1, 1, 1, 1, 9.966255, 0.9988276670574443, 0.7976878612716763
1, 1, 1, 1, 9.96629, 0.9988262910798122, 0.7988505747126436
1, 1, 1, 1, 9.967232, 0.9988249118683902, 0.8
1, 1, 1, 1, 9.9692745, 0.9988235294117647, 0.8011363636363636
1, 1, 1, 1, 9.969693, 0.9988221436984688, 0.8022598870056498
1, 1, 1, 1, 9.970152, 0.9988207547169812, 0.8033707865168539
1, 1, 1, 1, 9.9707775, 0.9988193624557261, 0.8044692737430168
1, 1, 1, 1, 9.971087, 0.9988179669030733, 0.8055555555555556
1, 1, 1, 1, 9.971497, 0.9988165680473373, 0.8066298342541437
1, 1, 1, 1, 9.971838, 0.9988151658767772, 0.8076923076923077
1, 1, 1, 1, 9.971885, 0.9988137603795967, 0.8087431693989071
1, 1, 1, 1, 9.9733515, 0.998812351543943, 0.8097826086956522
1, 1, 1, 1, 9.973613, 0.9988109393579072, 0.8108108108108109
1, 1, 1, 1, 9.974341, 0.9988095238095238, 0.8118279569892473
1, 1, 1, 1, 9.974354, 0.99880810488677, 0.8128342245989305
1, 1, 1, 1, 9.974466, 0.9988066825775657, 0.8138297872340425
1, 1, 1, 1, 9.974652, 0.998805256869773, 0.8148148148148148
1, 1, 1, 1, 9.975115, 0.9988038277511961, 0.8157894736842105
1, 1, 1, 1, 9.975347, 0.9988023952095808, 0.8167539267015707
1, 1, 1, 1, 9.975353, 0.9988009592326139, 0.8177083333333334
1, 1, 1, 1, 9.976287, 0.9987995198079231, 0.8186528497409327
1, 1, 1, 1, 9.976859, 0.9987980769230769, 0.8195876288659794
1, 1, 1, 1, 9.977521, 0.9987966305655837, 0.8205128205128205
1, 1, 1, 1, 9.977543, 0.9987951807228915, 0.8214285714285714
1, 1, 1, 1, 9.97773, 0.9987937273823885, 0.8223350253807107
1, 1, 1, 1, 9.978712, 0.998792270531401, 0.8232323232323232
1, 1, 1, 1, 9.979404, 0.9987908101571947, 0.8241206030150754
1, 1, 1, 1, 9.98031, 0.9987893462469734, 0.825
1, 1, 1, 1, 9.980379, 0.9987878787878788, 0.8258706467661692
1, 1, 1, 1, 9.980505, 0.9987864077669902, 0.8267326732673267
1, 1, 1, 1, 9.980825, 0.9987849331713244, 0.8275862068965517
1, 1, 1, 1, 9.98088, 0.9987834549878345, 0.8284313725490197
1, 1, 1, 1, 9.980896, 0.9987819732034104, 0.8292682926829268
1, 1, 1, 1, 9.981622, 0.998780487804878, 0.8300970873786407
1, 1, 1, 1, 9.981818, 0.9987789987789988, 0.8309178743961353
1, 1, 1, 1, 9.982026, 0.9987775061124694, 0.8317307692307693
1, 1, 1, 1, 9.982428, 0.9987760097919217, 0.8325358851674641
1, 1, 1, 1, 9.98282, 0.9987745098039216, 0.8333333333333334
1, 1, 1, 1, 9.982889, 0.9987730061349693, 0.8341232227488151
1, 1, 1, 1, 9.983054, 0.9987714987714987, 0.8349056603773585
1, 1, 1, 1, 9.983066, 0.998769987699877, 0.8356807511737089
1, 1, 1, 1, 9.983204, 0.9987684729064039, 0.8364485981308412
1, 1, 1, 1, 9.983588, 0.998766954377312, 0.8372093023255814
1, 1, 1, 1, 9.983768, 0.9987654320987654, 0.8379629629629629
1, 1, 1, 1, 9.984027, 0.9987639060568603, 0.8387096774193549
1, 1, 1, 1, 9.984536, 0.9987623762376238, 0.8394495412844036
1, 1, 1, 1, 9.984682, 0.9987608426270136, 0.8401826484018264
1, 1, 1, 1, 9.984722, 0.9987593052109182, 0.8409090909090909
1, 1, 1, 1, 9.984946, 0.9987577639751553, 0.8416289592760181
1, 1, 1, 1, 9.985064, 0.9987562189054726, 0.8423423423423423
1, 1, 1, 1, 9.985362, 0.9987546699875467, 0.8430493273542601
1, 1, 1, 1, 9.985653, 0.9987531172069826, 0.84375
1, 1, 1, 1, 9.985851, 0.9987515605493134, 0.8444444444444444
1, 1, 1, 1, 9.986315, 0.99875, 0.8451327433628318
1, 1, 1, 1, 9.986316, 0.9987484355444305, 0.8458149779735683
1, 1, 1, 1, 9.986631, 0.9987468671679198, 0.8464912280701754
1, 1, 1, 1, 9.986807, 0.998745294855709, 0.8471615720524017
1, 1, 1, 1, 9.987385, 0.9987437185929648, 0.8478260869565217
1, 1, 1, 1, 9.98756, 0.9987421383647799, 0.8484848484848485
1, 1, 1, 1, 9.987634, 0.9987405541561712, 0.8491379310344828
1, 1, 1, 1, 9.987706, 0.9987389659520807, 0.8497854077253219
1, 1, 1, 1, 9.987812, 0.9987373737373737, 0.8504273504273504
1, 1, 1, 1, 9.988022, 0.9987357774968394, 0.851063829787234
1, 1, 1, 1, 9.988209, 0.9987341772151899, 0.8516949152542372
1, 1, 1, 1, 9.988299, 0.9987325728770595, 0.8523206751054853
1, 1, 1, 1, 9.988586, 0.998730964467005, 0.8529411764705882
1, 1, 1, 1, 9.988672, 0.9987293519695044, 0.8541666666666666
1, 1, 1, 1, 9.988672, 0.9987293519695044, 0.8541666666666666
1, 1, 1, 1, 9.988922, 0.9987261146496815, 0.8547717842323651
1, 1, 1, 1, 9.9892025, 0.9987244897959183, 0.8553719008264463
1, 1, 1, 1, 9.989536, 0.9987228607918263, 0.8559670781893004
1, 1, 1, 1, 9.990381, 0.9987212276214834, 0.8565573770491803
1, 1, 1, 1, 9.99063, 0.998719590268886, 0.8571428571428571
1, 1, 1, 1, 9.990921, 0.9987179487179487, 0.8577235772357723
1, 1, 1, 1, 9.990974, 0.9987163029525032, 0.8582995951417004
1, 1, 1, 1, 9.991092, 0.9987146529562982, 0.8588709677419355
1, 1, 1, 1, 9.991171, 0.9987129987129987, 0.8594377510040161
1, 1, 1, 1, 9.9912815, 0.9987113402061856, 0.86
1, 1, 1, 1, 9.991305, 0.9987096774193548, 0.8605577689243028
1, 1, 1, 1, 9.991354, 0.9987080103359173, 0.8611111111111112
1, 1, 1, 1, 9.9914055, 0.9987063389391979, 0.8616600790513834
1, 1, 1, 1, 9.991605, 0.9987046632124352, 0.8622047244094488
1, 1, 1, 1, 9.991739, 0.9987029831387808, 0.8627450980392157
1, 1, 1, 1, 9.991743, 0.9987012987012988, 0.86328125
1, 1, 1, 1, 9.991745, 0.9986996098829649, 0.8638132295719845
1, 1, 1, 1, 9.9917755, 0.9986979166666666, 0.8643410852713178
1, 1, 1, 1, 9.991837, 0.9986962190352021, 0.8648648648648649
1, 1, 1, 1, 9.991871, 0.9986945169712794, 0.8653846153846154
1, 1, 1, 1, 9.991877, 0.9986928104575163, 0.8659003831417624
1, 1, 1, 1, 9.992053, 0.9986910994764397, 0.8664122137404581
1, 1, 1, 1, 9.992328, 0.9986893840104849, 0.8669201520912547
1, 1, 1, 1, 9.992339, 0.9986876640419947, 0.8674242424242424
1, 1, 1, 1, 9.992367, 0.9986859395532195, 0.8679245283018868
1, 1, 1, 1, 9.992498, 0.9986842105263158, 0.868421052631579
1, 1, 1, 1, 9.99263, 0.9986824769433466, 0.8689138576779026
1, 1, 1, 1, 9.992791, 0.9986807387862797, 0.8694029850746269
1, 1, 1, 1, 9.992839, 0.9986789960369881, 0.8698884758364313
1, 1, 1, 1, 9.993047, 0.9986772486772487, 0.8703703703703703
1, 1, 1, 1, 9.993098, 0.9986754966887417, 0.8708487084870848
1, 1, 1, 1, 9.9931, 0.9986737400530504, 0.8713235294117647
1, 1, 1, 1, 9.993107, 0.99867197875166, 0.8717948717948718
1, 1, 1, 1, 9.993209, 0.9986702127659575, 0.8722627737226277
1, 1, 1, 1, 9.993231, 0.9986684420772304, 0.8727272727272727
1, 1, 1, 1, 9.993232, 0.9986666666666667, 0.8731884057971014
1, 1, 1, 1, 9.9932375, 0.9986648865153538, 0.8736462093862816
1, 1, 1, 1, 9.993251, 0.9986631016042781, 0.8741007194244604
1, 1, 1, 1, 9.99337, 0.998661311914324, 0.8745519713261649
1, 1, 1, 1, 9.993373, 0.9986595174262735, 0.875
1, 1, 1, 1, 9.99343, 0.9986577181208054, 0.8754448398576512
1, 1, 1, 1, 9.99349, 0.9986559139784946, 0.875886524822695
1, 1, 1, 1, 9.993565, 0.9986541049798116, 0.8763250883392226
1, 1, 1, 1, 9.993609, 0.9986522911051213, 0.8767605633802817
1, 1, 1, 1, 9.993655, 0.9986504723346828, 0.8771929824561403
1, 1, 1, 1, 9.993667, 0.9986486486486487, 0.8776223776223776
1, 1, 1, 1, 9.993715, 0.9986468200270636, 0.8780487804878049
1, 1, 1, 1, 9.993765, 0.9986449864498645, 0.8784722222222222
1, 1, 1, 1, 9.993768, 0.9986431478968792, 0.8788927335640139
1, 1, 1, 1, 9.9938965, 0.998641304347826, 0.8793103448275862
1, 1, 1, 1, 9.993931, 0.998639455782313, 0.8797250859106529
1, 1, 1, 1, 9.994068, 0.9986376021798365, 0.8801369863013698
1, 1, 1, 1, 9.99408, 0.9986357435197817, 0.8805460750853242
1, 1, 1, 1, 9.994284, 0.9986338797814208, 0.8809523809523809
1, 1, 1, 1, 9.994398, 0.9986320109439124, 0.8813559322033898
1, 1, 1, 1, 9.994535, 0.9986301369863013, 0.8817567567567568
1, 1, 1, 1, 9.994592, 0.9986282578875172, 0.8821548821548821
1, 1, 1, 1, 9.994701, 0.9986263736263736, 0.8825503355704698
1, 1, 1, 1, 9.994745, 0.9986244841815681, 0.882943143812709
1, 1, 1, 1, 9.994854, 0.9986225895316805, 0.8833333333333333
1, 1, 1, 1, 9.994898, 0.9986206896551724, 0.8837209302325582
1, 1, 1, 1, 9.994925, 0.9986187845303868, 0.8841059602649006
1, 1, 1, 1, 9.995224, 0.9986168741355463, 0.8844884488448845
1, 1, 1, 1, 9.995364, 0.9986149584487535, 0.8848684210526315
1, 1, 1, 1, 9.995489, 0.9986130374479889, 0.8852459016393442
1, 1, 1, 1, 9.995502, 0.9986111111111111, 0.8856209150326797
1, 1, 1, 1, 9.995507, 0.9986091794158554, 0.8859934853420195
1, 1, 1, 1, 9.995543, 0.9986072423398329, 0.8863636363636364
1, 1, 1, 1, 9.995635, 0.99860529986053, 0.8867313915857605
1, 1, 1, 1, 9.995647, 0.9986033519553073, 0.8870967741935484
1, 1, 1, 1, 9.995772, 0.9986013986013986, 0.887459807073955
1, 1, 1, 1, 9.995776, 0.9985994397759104, 0.8878205128205128
1, 1, 1, 1, 9.99584, 0.9985974754558204, 0.8881789137380192
1, 1, 1, 1, 9.995875, 0.9985955056179775, 0.8885350318471338
1, 1, 1, 1, 9.995948, 0.9985935302390999, 0.8888888888888888
1, 1, 1, 1, 9.9959545, 0.9985915492957746, 0.8892405063291139
1, 1, 1, 1, 9.995976, 0.998589562764457, 0.889589905362776
1, 1, 1, 1, 9.996031, 0.998587570621469, 0.889937106918239
1, 1, 1, 1, 9.996034, 0.9985855728429985, 0.890282131661442
1, 1, 1, 1, 9.996194, 0.9985835694050992, 0.890625
1, 1, 1, 1, 9.99621, 0.9985815602836879, 0.8909657320872274
1, 1, 1, 1, 9.996234, 0.9985795454545454, 0.8913043478260869
1, 1, 1, 1, 9.996294, 0.9985775248933144, 0.891640866873065
1, 1, 1, 1, 9.996387, 0.9985754985754985, 0.8919753086419753
1, 1, 1, 1, 9.9964905, 0.9985734664764622, 0.8923076923076924
1, 1, 1, 1, 9.996508, 0.9985714285714286, 0.8926380368098159
1, 1, 1, 1, 9.996509, 0.9985693848354793, 0.8929663608562691
1, 1, 1, 1, 9.996567, 0.998567335243553, 0.8932926829268293
1, 1, 1, 1, 9.996584, 0.9985652797704447, 0.8936170212765957
1, 1, 1, 1, 9.996607, 0.9985632183908046, 0.8939393939393939
1, 1, 1, 1, 9.996624, 0.9985611510791367, 0.8942598187311178
1, 1, 1, 1, 9.99665, 0.9985590778097982, 0.8945783132530121
1, 1, 1, 1, 9.996659, 0.9985569985569985, 0.8948948948948949
1, 1, 1, 1, 9.996712, 0.9985549132947977, 0.8952095808383234
1, 1, 1, 1, 9.996725, 0.9985528219971056, 0.8955223880597015
1, 1, 1, 1, 9.996751, 0.9985507246376811, 0.8958333333333334
1, 1, 1, 1, 9.996786, 0.9985486211901307, 0.8961424332344213
1, 1, 1, 1, 9.996801, 0.998546511627907, 0.8964497041420119
1, 1, 1, 1, 9.996803, 0.9985443959243085, 0.8967551622418879
1, 1, 1, 1, 9.996841, 0.9985422740524781, 0.8970588235294118
1, 1, 1, 1, 9.996871, 0.9985401459854014, 0.8973607038123167
1, 1, 1, 1, 9.996887, 0.9985380116959064, 0.8976608187134503
1, 1, 1, 1, 9.996951, 0.9985358711566618, 0.8979591836734694
1, 1, 1, 1, 9.996966, 0.998533724340176, 0.8982558139534884
1, 1, 1, 1, 9.997025, 0.9985315712187959, 0.8985507246376812
1, 1, 1, 1, 9.997026, 0.9985294117647059, 0.8988439306358381
1, 1, 1, 1, 9.997051, 0.9985272459499264, 0.899135446685879
1, 1, 1, 1, 9.997069, 0.9985250737463127, 0.8994252873563219
1, 1, 1, 1, 9.997101, 0.9985228951255539, 0.8997134670487106
1, 1, 1, 1, 9.997128, 0.9985207100591716, 0.9
1, 1, 1, 1, 9.997129, 0.9985185185185185, 0.9002849002849003
1, 1, 1, 1, 9.997184, 0.9985163204747775, 0.9005681818181818
1, 1, 1, 1, 9.997277, 0.9985141158989599, 0.9008498583569405
1, 1, 1, 1, 9.99728, 0.9985119047619048, 0.9011299435028248
1, 1, 1, 1, 9.997333, 0.9985096870342772, 0.9014084507042254
1, 1, 1, 1, 9.997334, 0.9985074626865672, 0.901685393258427
1, 1, 1, 1, 9.99737, 0.9985052316890882, 0.9019607843137255
1, 1, 1, 1, 9.997379, 0.9985029940119761, 0.9022346368715084
1, 1, 1, 1, 9.997383, 0.9985007496251874, 0.9025069637883009
1, 1, 1, 1, 9.997396, 0.9984984984984985, 0.9027777777777778
1, 1, 1, 1, 9.997417, 0.9984962406015038, 0.9030470914127424
1, 1, 1, 1, 9.997425, 0.9984939759036144, 0.9033149171270718
1, 1, 1, 1, 9.997513, 0.9984917043740573, 0.9038461538461539
1, 1, 1, 1, 9.997513, 0.9984917043740573, 0.9038461538461539
1, 1, 1, 1, 9.99754, 0.9984871406959153, 0.9041095890410958
1, 1, 1, 1, 9.997545, 0.9984848484848485, 0.9043715846994536
1, 1, 1, 1, 9.997555, 0.9984825493171472, 0.9046321525885559
1, 1, 1, 1, 9.997573, 0.9984802431610942, 0.904891304347826
1, 1, 1, 1, 9.9976, 0.9984779299847792, 0.9051490514905149
1, 1, 1, 1, 9.99762, 0.9984756097560976, 0.9054054054054054
1, 1, 1, 1, 9.997626, 0.9984732824427481, 0.9056603773584906
1, 1, 1, 1, 9.997651, 0.9984709480122325, 0.9059139784946236
1, 1, 1, 1, 9.99773, 0.998468606431853, 0.9061662198391421
1, 1, 1, 1, 9.997745, 0.9984662576687117, 0.9064171122994652
1, 1, 1, 1, 9.997754, 0.9984639016897081, 0.9066666666666666
1, 1, 1, 1, 9.997769, 0.9984615384615385, 0.9069148936170213
1, 1, 1, 1, 9.997796, 0.9984591679506933, 0.9071618037135278
1, 1, 1, 1, 9.997835, 0.9984567901234568, 0.9074074074074074
1, 1, 1, 1, 9.997853, 0.9984544049459042, 0.9078947368421053
1, 1, 1, 1, 9.997853, 0.9984544049459042, 0.9078947368421053
1, 1, 1, 1, 9.99788, 0.9984496124031008, 0.9081364829396326
