test set 1:
predicted category, actual category, true_positive, score, gt confidence, lt confidence
1, 1, 1, 9.79261, 0.9984662576687117, 0.7958115183246073
1, 1, 1, 9.793716, 0.9984639016897081, 0.7963446475195822
1, 1, 1, 9.794404, 0.9984615384615385, 0.796875
1, 1, 1, 9.795747, 0.9984591679506933, 0.7974025974025974
1, 1, 1, 9.797858, 0.9984567901234568, 0.7979274611398963
1, 1, 1, 9.798296, 0.9984544049459042, 0.7984496124031008
1, 1, 1, 9.799075, 0.9984520123839009, 0.7989690721649485
1, 1, 1, 9.799881, 0.9984496124031008, 0.7994858611825193
1, 1, 1, 9.801136, 0.9984472049689441, 0.8
1, 1, 1, 9.802692, 0.9984447900466563, 0.8005115089514067
1, 1, 1, 9.804289, 0.9984423676012462, 0.8010204081632653
1, 1, 1, 9.805026, 0.9984399375975039, 0.8015267175572519
1, 1, 1, 9.806263, 0.9984375, 0.8020304568527918
1, 1, 1, 9.8069105, 0.9984350547730829, 0.8025316455696202
1, 1, 1, 9.807641, 0.9984326018808778, 0.803030303030303
1, 1, 1, 9.808635, 0.9984301412872841, 0.8035264483627204
1, 1, 1, 9.810999, 0.9984276729559748, 0.8040201005025126
1, 1, 1, 9.811241, 0.9984251968503937, 0.8045112781954887
1, 1, 1, 9.812532, 0.998422712933754, 0.805
1, 1, 1, 9.81331, 0.9984202211690363, 0.8054862842892768
1, 1, 1, 9.815352, 0.9984177215189873, 0.8059701492537313
1, 1, 1, 9.815387, 0.9984152139461173, 0.8064516129032258
1, 1, 1, 9.815697, 0.9984126984126984, 0.806930693069307
1, 1, 1, 9.8163595, 0.9984101748807631, 0.8074074074074075
1, 1, 1, 9.816572, 0.9984076433121019, 0.8078817733990148
1, 1, 1, 9.81663, 0.9984051036682615, 0.8083538083538083
1, 1, 1, 9.817415, 0.9984025559105432, 0.8088235294117647
1, 1, 1, 9.819072, 0.9984, 0.8092909535452323
1, 1, 1, 9.820072, 0.9983974358974359, 0.8097560975609757
1, 1, 1, 9.820478, 0.9983948635634029, 0.8102189781021898
1, 1, 1, 9.827131, 0.9983922829581994, 0.8106796116504854
1, 1, 1, 9.82783, 0.998389694041868, 0.8111380145278451
1, 1, 1, 9.829304, 0.9983870967741936, 0.8115942028985508
