dataset, predicted category, actual category, true_positive, score, gt confidence, lt confidence
1, 1, 10, 0, 5.048953, 0.9528949950932286, 0.1891891891891892
1, 1, 3, 0, 5.0784116, 0.9538310412573674, 0.18421052631578946
1, 1, 6, 0, 5.0830626, 0.9547689282202556, 0.1794871794871795
1, 1, 3, 0, 5.1066265, 0.9557086614173228, 0.175
1, 1, 3, 0, 5.1360936, 0.9566502463054187, 0.17073170731707318
1, 1, 1, 1, 5.1872487, 0.9575936883629191, 0.19047619047619047
1, 1, 6, 0, 5.194612, 0.9575518262586377, 0.18604651162790697
1, 1, 1, 1, 5.204232, 0.958498023715415, 0.20454545454545456
1, 1, 6, 0, 5.2386684, 0.9584569732937686, 0.2
1, 1, 1, 1, 5.3283763, 0.9594059405940594, 0.21739130434782608
1, 1, 1, 1, 5.3594646, 0.9593657086223984, 0.23404255319148937
1, 1, 1, 1, 5.4324903, 0.9593253968253969, 0.25
1, 1, 1, 1, 5.455289, 0.9592850049652433, 0.2653061224489796
1, 1, 1, 1, 5.492999, 0.9592445328031809, 0.28
1, 1, 6, 0, 5.5112605, 0.9592039800995025, 0.27450980392156865
1, 1, 10, 0, 5.5490646, 0.9601593625498008, 0.2692307692307692
1, 1, 7, 0, 5.5541086, 0.9611166500498505, 0.2641509433962264
1, 1, 1, 1, 5.5683074, 0.9620758483033932, 0.2777777777777778
1, 1, 1, 1, 5.5985174, 0.962037962037962, 0.2909090909090909
1, 1, 10, 0, 5.636488, 0.962, 0.2857142857142857
1, 1, 1, 1, 5.6411095, 0.9629629629629629, 0.2982456140350877
1, 1, 3, 0, 5.6729746, 0.9629258517034068, 0.29310344827586204
1, 1, 6, 0, 5.7329745, 0.9638916750250752, 0.288135593220339
1, 1, 1, 1, 5.745673, 0.964859437751004, 0.3
1, 1, 1, 1, 5.791278, 0.964824120603015, 0.3114754098360656
1, 1, 4, 0, 5.8965554, 0.9647887323943662, 0.3064516129032258
1, 1, 6, 0, 6.0174613, 0.9657603222557906, 0.30158730158730157
1, 1, 1, 1, 6.161846, 0.9667338709677419, 0.3125
1, 1, 1, 1, 6.1739125, 0.9667003027245207, 0.3230769230769231
1, 1, 1, 1, 6.179826, 0.9666666666666667, 0.3333333333333333
1, 1, 8, 0, 6.2420635, 0.9666329625884732, 0.3283582089552239
1, 1, 1, 1, 6.2518415, 0.9676113360323887, 0.3382352941176471
1, 1, 1, 1, 6.294959, 0.9675785207700102, 0.34782608695652173
1, 1, 1, 1, 6.351458, 0.9675456389452333, 0.35714285714285715
1, 1, 1, 1, 6.385301, 0.9675126903553299, 0.36619718309859156
1, 1, 1, 1, 6.4202356, 0.967479674796748, 0.375
1, 1, 6, 0, 6.427056, 0.9674465920651069, 0.3698630136986301
1, 1, 1, 1, 6.4323063, 0.9684317718940937, 0.3783783783783784
1, 1, 6, 0, 6.491104, 0.9683995922528033, 0.37333333333333335
1, 1, 1, 1, 6.5008225, 0.9693877551020408, 0.3815789473684211
1, 1, 7, 0, 6.6335316, 0.9693564862104188, 0.37662337662337664
1, 1, 1, 1, 6.728081, 0.9703476482617587, 0.38461538461538464
1, 1, 6, 0, 6.780846, 0.970317297850563, 0.379746835443038
1, 1, 1, 1, 6.8231106, 0.9713114754098361, 0.3875
1, 1, 1, 1, 6.908384, 0.9712820512820513, 0.3950617283950617
1, 1, 1, 1, 6.930056, 0.971252566735113, 0.4024390243902439
1, 1, 6, 0, 6.9580636, 0.9712230215827338, 0.39759036144578314
1, 1, 1, 1, 6.996514, 0.9722222222222222, 0.40476190476190477
1, 1, 8, 0, 7.008134, 0.972193614830072, 0.4
1, 1, 6, 0, 7.032637, 0.9731958762886598, 0.3953488372093023
1, 1, 8, 0, 7.0364876, 0.9742002063983488, 0.39080459770114945
1, 1, 7, 0, 7.053525, 0.9752066115702479, 0.38636363636363635
1, 1, 7, 0, 7.0767765, 0.9762150982419855, 0.38202247191011235
1, 1, 1, 1, 7.0928674, 0.9772256728778468, 0.3888888888888889
1, 1, 10, 0, 7.118513, 0.9772020725388602, 0.38461538461538464
1, 1, 1, 1, 7.1542983, 0.9782157676348547, 0.391304347826087
1, 1, 1, 1, 7.156679, 0.9781931464174455, 0.3978494623655914
1, 1, 1, 1, 7.169539, 0.9781704781704782, 0.40425531914893614
1, 1, 1, 1, 7.191612, 0.9781477627471384, 0.4105263157894737
1, 1, 1, 1, 7.3310905, 0.978125, 0.4166666666666667
1, 1, 9, 0, 7.3845387, 0.9781021897810219, 0.41237113402061853
1, 1, 1, 1, 7.4017534, 0.9791231732776617, 0.41836734693877553
1, 1, 1, 1, 7.4470997, 0.9791013584117032, 0.42424242424242425
1, 1, 1, 1, 7.4517894, 0.9790794979079498, 0.43
1, 1, 1, 1, 7.5087523, 0.9790575916230366, 0.43564356435643564
1, 1, 3, 0, 7.5150123, 0.9790356394129979, 0.43137254901960786
1, 1, 1, 1, 7.5377703, 0.9800629590766002, 0.4368932038834951
1, 1, 1, 1, 7.60227, 0.9800420168067226, 0.4423076923076923
1, 1, 1, 1, 7.610957, 0.9800210304942166, 0.44761904761904764
1, 1, 1, 1, 7.6169715, 0.98, 0.4528301886792453
1, 1, 1, 1, 7.62226, 0.9799789251844047, 0.45794392523364486
1, 1, 1, 1, 7.6898313, 0.979957805907173, 0.46296296296296297
1, 1, 1, 1, 7.694465, 0.9799366420274551, 0.46788990825688076
1, 1, 6, 0, 7.695666, 0.9799154334038055, 0.4636363636363636
1, 1, 1, 1, 7.69964, 0.9809523809523809, 0.46846846846846846
1, 1, 1, 1, 7.7081695, 0.9809322033898306, 0.4732142857142857
1, 1, 1, 1, 7.7263308, 0.9809119830328739, 0.4778761061946903
1, 1, 1, 1, 7.8614182, 0.9808917197452229, 0.4824561403508772
1, 1, 1, 1, 7.8641906, 0.9808714133900106, 0.48695652173913045
1, 1, 1, 1, 7.8830695, 0.9808510638297873, 0.49137931034482757
1, 1, 1, 1, 7.8920813, 0.9808306709265175, 0.49572649572649574
1, 1, 1, 1, 7.946836, 0.9808102345415778, 0.5
1, 1, 7, 0, 7.958521, 0.9807897545357525, 0.4957983193277311
1, 1, 1, 1, 7.9913454, 0.9818376068376068, 0.5
1, 1, 8, 0, 7.99615, 0.9818181818181818, 0.49586776859504134
1, 1, 1, 1, 8.033846, 0.9828693790149893, 0.5
1, 1, 9, 0, 8.038678, 0.9828510182207931, 0.4959349593495935
1, 1, 1, 1, 8.050809, 0.9839055793991416, 0.5
1, 1, 1, 1, 8.079148, 0.9838882921589689, 0.504
1, 1, 1, 1, 8.104003, 0.9838709677419355, 0.5079365079365079
1, 1, 1, 1, 8.114791, 0.9838536060279871, 0.5118110236220472
1, 1, 10, 0, 8.216701, 0.9838362068965517, 0.5078125
1, 1, 1, 1, 8.28808, 0.9848975188781014, 0.5116279069767442
1, 1, 6, 0, 8.306947, 0.9848812095032398, 0.5076923076923077
1, 1, 1, 1, 8.346425, 0.985945945945946, 0.5114503816793893
1, 1, 7, 0, 8.380153, 0.9859307359307359, 0.5075757575757576
1, 1, 6, 0, 8.38865, 0.9869989165763814, 0.5037593984962406
1, 1, 1, 1, 8.389834, 0.9880694143167028, 0.5074626865671642
1, 1, 1, 1, 8.403863, 0.988056460369164, 0.5111111111111111
1, 1, 1, 1, 8.407091, 0.9880434782608696, 0.5147058823529411
1, 1, 1, 1, 8.413073, 0.9880304678998912, 0.5182481751824818
1, 1, 1, 1, 8.465487, 0.9880174291938998, 0.5217391304347826
1, 1, 1, 1, 8.46599, 0.9880043620501636, 0.5251798561151079
1, 1, 1, 1, 8.530074, 0.9879912663755459, 0.5285714285714286
1, 1, 1, 1, 8.532149, 0.9879781420765027, 0.5319148936170213
1, 1, 1, 1, 8.5355835, 0.9879649890590809, 0.5352112676056338
1, 1, 1, 1, 8.538705, 0.9879518072289156, 0.5384615384615384
1, 1, 1, 1, 8.548053, 0.9879385964912281, 0.5416666666666666
1, 1, 1, 1, 8.588093, 0.9879253567508233, 0.5448275862068965
1, 1, 1, 1, 8.66071, 0.987912087912088, 0.547945205479452
1, 1, 1, 1, 8.664981, 0.9878987898789879, 0.5510204081632653
1, 1, 1, 1, 8.67393, 0.987885462555066, 0.5540540540540541
1, 1, 1, 1, 8.691882, 0.9878721058434399, 0.5570469798657718
1, 1, 1, 1, 8.6985445, 0.9878587196467992, 0.56
1, 1, 1, 1, 8.71675, 0.9878453038674033, 0.5629139072847682
1, 1, 1, 1, 8.722915, 0.9878318584070797, 0.5657894736842105
1, 1, 1, 1, 8.738986, 0.9878183831672204, 0.5686274509803921
1, 1, 1, 1, 8.74542, 0.9878048780487805, 0.5714285714285714
1, 1, 1, 1, 8.746477, 0.9877913429522752, 0.5741935483870968
1, 1, 1, 1, 8.751543, 0.9877777777777778, 0.5769230769230769
1, 1, 1, 1, 8.78585, 0.9877641824249166, 0.5796178343949044
1, 1, 1, 1, 8.790531, 0.987750556792873, 0.5822784810126582
1, 1, 1, 1, 8.790748, 0.987736900780379, 0.5849056603773585
1, 1, 1, 1, 8.792344, 0.9877232142857143, 0.5875
1, 1, 1, 1, 8.800977, 0.9877094972067039, 0.5900621118012422
1, 1, 1, 1, 8.80838, 0.9876957494407159, 0.5925925925925926
1, 1, 1, 1, 8.809747, 0.9876819708846585, 0.5950920245398773
1, 1, 1, 1, 8.810342, 0.9876681614349776, 0.5975609756097561
1, 1, 1, 1, 8.814754, 0.9876543209876543, 0.6
1, 1, 1, 1, 8.814961, 0.9876404494382023, 0.6024096385542169
1, 1, 1, 1, 8.825158, 0.9876265466816648, 0.6047904191616766
1, 1, 1, 1, 8.836538, 0.9876126126126126, 0.6071428571428571
1, 1, 1, 1, 8.853486, 0.9875986471251409, 0.6094674556213018
1, 1, 1, 1, 8.855531, 0.9875846501128668, 0.611764705882353
1, 1, 1, 1, 8.861637, 0.9875706214689266, 0.6140350877192983
1, 1, 1, 1, 8.872824, 0.9875565610859729, 0.6162790697674418
1, 1, 1, 1, 8.891648, 0.9875424688561721, 0.6184971098265896
1, 1, 1, 1, 8.919917, 0.9875283446712018, 0.6206896551724138
1, 1, 1, 1, 8.922565, 0.9875141884222475, 0.6228571428571429
1, 1, 1, 1, 8.950784, 0.9875, 0.625
1, 1, 3, 0, 8.957475, 0.987485779294653, 0.6214689265536724
1, 1, 1, 1, 8.963896, 0.9886104783599089, 0.6235955056179775
1, 1, 1, 1, 8.967853, 0.9885974914481186, 0.6256983240223464
1, 1, 1, 1, 8.978812, 0.9885844748858448, 0.6277777777777778
1, 1, 1, 1, 8.980894, 0.9885714285714285, 0.6298342541436464
1, 1, 1, 1, 8.987306, 0.988558352402746, 0.6318681318681318
1, 1, 8, 0, 9.005622, 0.9885452462772051, 0.6284153005464481
1, 1, 1, 1, 9.012157, 0.9896788990825688, 0.6304347826086957
1, 1, 1, 1, 9.030135, 0.9896670493685419, 0.6324324324324324
1, 1, 1, 1, 9.051699, 0.9896551724137931, 0.6344086021505376
1, 1, 1, 1, 9.073427, 0.9896432681242808, 0.6363636363636364
1, 1, 1, 1, 9.083068, 0.9896313364055299, 0.6382978723404256
1, 1, 1, 1, 9.09185, 0.9896193771626297, 0.6402116402116402
1, 1, 1, 1, 9.111784, 0.9896073903002309, 0.6421052631578947
1, 1, 1, 1, 9.112124, 0.9895953757225433, 0.643979057591623
1, 1, 1, 1, 9.113608, 0.9895833333333334, 0.6458333333333334
1, 1, 1, 1, 9.114946, 0.9895712630359212, 0.6476683937823834
1, 1, 1, 1, 9.132009, 0.9895591647331786, 0.6494845360824743
1, 1, 1, 1, 9.144825, 0.9895470383275261, 0.6512820512820513
1, 1, 1, 1, 9.148658, 0.9895348837209302, 0.6530612244897959
1, 1, 1, 1, 9.152348, 0.989522700814901, 0.6548223350253807
1, 1, 1, 1, 9.166274, 0.9895104895104895, 0.6565656565656566
1, 1, 1, 1, 9.167548, 0.9894982497082847, 0.6582914572864321
1, 1, 1, 1, 9.184767, 0.9894859813084113, 0.66
1, 1, 1, 1, 9.1881275, 0.9894736842105263, 0.6616915422885572
1, 1, 1, 1, 9.190344, 0.9894613583138173, 0.6633663366336634
1, 1, 1, 1, 9.191859, 0.9894490035169988, 0.6650246305418719
1, 1, 1, 1, 9.207853, 0.9894366197183099, 0.6666666666666666
1, 1, 1, 1, 9.211862, 0.9894242068155111, 0.6682926829268293
1, 1, 9, 0, 9.223973, 0.9894117647058823, 0.6650485436893204
1, 1, 1, 1, 9.224701, 0.9905771495877503, 0.6666666666666666
1, 1, 1, 1, 9.233669, 0.9905660377358491, 0.6682692307692307
1, 1, 1, 1, 9.2370825, 0.9905548996458088, 0.6698564593301436
1, 1, 1, 1, 9.238155, 0.9905437352245863, 0.6714285714285714
1, 1, 1, 1, 9.243941, 0.9905325443786982, 0.6729857819905213
1, 1, 1, 1, 9.249484, 0.990521327014218, 0.6745283018867925
1, 1, 1, 1, 9.252682, 0.9905100830367735, 0.676056338028169
1, 1, 1, 1, 9.274562, 0.9904988123515439, 0.677570093457944
1, 1, 1, 1, 9.2836075, 0.990487514863258, 0.6790697674418604
1, 1, 1, 1, 9.283939, 0.9904761904761905, 0.6805555555555556
1, 1, 1, 1, 9.289463, 0.9904648390941597, 0.6820276497695853
1, 1, 1, 1, 9.302299, 0.9904534606205251, 0.6834862385321101
1, 1, 1, 1, 9.306625, 0.9904420549581839, 0.684931506849315
1, 1, 1, 1, 9.315027, 0.9904306220095693, 0.6863636363636364
1, 1, 1, 1, 9.332423, 0.9904191616766467, 0.6877828054298643
1, 1, 1, 1, 9.33528, 0.9904076738609112, 0.6891891891891891
1, 1, 1, 1, 9.339807, 0.9903961584633854, 0.6905829596412556
1, 1, 1, 1, 9.341542, 0.9903846153846154, 0.6919642857142857
1, 1, 1, 1, 9.363849, 0.9903730445246691, 0.6933333333333334
1, 1, 1, 1, 9.365292, 0.9903614457831326, 0.6946902654867256
1, 1, 1, 1, 9.367551, 0.9903498190591074, 0.6960352422907489
1, 1, 1, 1, 9.370085, 0.9903381642512077, 0.6973684210526315
1, 1, 1, 1, 9.376472, 0.9903264812575574, 0.6986899563318777
1, 1, 1, 1, 9.38206, 0.9903147699757869, 0.7
1, 1, 1, 1, 9.382481, 0.9903030303030304, 0.7012987012987013
1, 1, 8, 0, 9.395489, 0.9902912621359223, 0.6982758620689655
1, 1, 1, 1, 9.401693, 0.991494532199271, 0.6995708154506438
1, 1, 9, 0, 9.403875, 0.9914841849148418, 0.6965811965811965
1, 1, 1, 1, 9.4171915, 0.9926918392204629, 0.6978723404255319
1, 1, 1, 1, 9.422924, 0.9926829268292683, 0.6991525423728814
1, 1, 1, 1, 9.424258, 0.9926739926739927, 0.70042194092827
1, 1, 1, 1, 9.4453125, 0.9926650366748166, 0.7016806722689075
1, 1, 1, 1, 9.449942, 0.99265605875153, 0.702928870292887
1, 1, 7, 0, 9.452915, 0.9926470588235294, 0.7
1, 1, 1, 1, 9.462994, 0.9938650306748467, 0.7012448132780082
1, 1, 1, 1, 9.464421, 0.9938574938574939, 0.7024793388429752
1, 1, 1, 1, 9.46768, 0.993849938499385, 0.7037037037037037
1, 1, 3, 0, 9.47038, 0.9938423645320197, 0.7008196721311475
1, 1, 1, 1, 9.479559, 0.9950678175092479, 0.7020408163265306
1, 1, 1, 1, 9.484687, 0.9950617283950617, 0.7032520325203252
1, 1, 1, 1, 9.4848175, 0.9950556242274413, 0.7044534412955465
1, 1, 1, 1, 9.49303, 0.995049504950495, 0.7056451612903226
1, 1, 1, 1, 9.493754, 0.9950433705080545, 0.7068273092369478
1, 1, 1, 1, 9.4949255, 0.9950372208436724, 0.708
1, 1, 1, 1, 9.495886, 0.9950310559006211, 0.7091633466135459
1, 1, 1, 1, 9.498373, 0.9950248756218906, 0.7103174603174603
1, 1, 1, 1, 9.503215, 0.9950186799501868, 0.7114624505928854
1, 1, 1, 1, 9.504832, 0.9950124688279302, 0.7125984251968503
1, 1, 1, 1, 9.509028, 0.9950062421972534, 0.7137254901960784
1, 1, 1, 1, 9.509218, 0.995, 0.71484375
1, 1, 1, 1, 9.510192, 0.9949937421777222, 0.7159533073929961
1, 1, 1, 1, 9.510761, 0.9949874686716792, 0.7170542635658915
1, 1, 1, 1, 9.515139, 0.9949811794228356, 0.7181467181467182
1, 1, 1, 1, 9.515402, 0.9949748743718593, 0.7192307692307692
1, 1, 1, 1, 9.515411, 0.9949685534591195, 0.7203065134099617
1, 1, 1, 1, 9.520792, 0.9949622166246851, 0.7213740458015268
1, 1, 1, 1, 9.525159, 0.9949558638083228, 0.7224334600760456
1, 1, 1, 1, 9.525236, 0.9949494949494949, 0.7234848484848485
1, 1, 1, 1, 9.528818, 0.9949431099873578, 0.7245283018867924
1, 1, 1, 1, 9.531728, 0.9949367088607595, 0.7255639097744361
1, 1, 1, 1, 9.53354, 0.9949302915082383, 0.7265917602996255
1, 1, 1, 1, 9.53527, 0.9949238578680203, 0.7276119402985075
1, 1, 1, 1, 9.539349, 0.9949174078780177, 0.7286245353159851
1, 1, 1, 1, 9.547785, 0.9949109414758269, 0.7296296296296296
1, 1, 1, 1, 9.5571995, 0.9949044585987261, 0.7306273062730627
1, 1, 1, 1, 9.576184, 0.9948979591836735, 0.7316176470588235
1, 1, 1, 1, 9.576457, 0.9948914431673053, 0.7326007326007326
1, 1, 1, 1, 9.5873995, 0.9948849104859335, 0.7335766423357665
1, 1, 1, 1, 9.591786, 0.9948783610755442, 0.7345454545454545
1, 1, 1, 1, 9.5929785, 0.9948717948717949, 0.7355072463768116
1, 1, 1, 1, 9.593775, 0.9948652118100129, 0.7364620938628159
1, 1, 1, 1, 9.594759, 0.9948586118251928, 0.737410071942446
1, 1, 1, 1, 9.596921, 0.9948519948519948, 0.7383512544802867
1, 1, 1, 1, 9.599214, 0.9948453608247423, 0.7392857142857143
1, 1, 1, 1, 9.602322, 0.9948387096774194, 0.7402135231316725
1, 1, 1, 1, 9.61313, 0.9948320413436692, 0.7411347517730497
1, 1, 1, 1, 9.616247, 0.9948253557567918, 0.7420494699646644
1, 1, 1, 1, 9.618536, 0.9948186528497409, 0.7429577464788732
1, 1, 1, 1, 9.618869, 0.9948119325551232, 0.743859649122807
1, 1, 7, 0, 9.622286, 0.9948051948051948, 0.7412587412587412
1, 1, 1, 1, 9.622898, 0.9960988296488946, 0.7421602787456446
1, 1, 1, 1, 9.636433, 0.99609375, 0.7430555555555556
1, 1, 1, 1, 9.64084, 0.9960886571056062, 0.7439446366782007
1, 1, 1, 1, 9.643057, 0.9960835509138382, 0.7448275862068966
1, 1, 1, 1, 9.646287, 0.996078431372549, 0.7457044673539519
1, 1, 1, 1, 9.650521, 0.9960732984293194, 0.7465753424657534
1, 1, 1, 1, 9.652692, 0.9960681520314548, 0.7474402730375427
1, 1, 1, 1, 9.655289, 0.9960629921259843, 0.7482993197278912
1, 1, 1, 1, 9.657083, 0.9960578186596584, 0.7491525423728813
1, 1, 1, 1, 9.657956, 0.9960526315789474, 0.75
1, 1, 1, 1, 9.658461, 0.9960474308300395, 0.7508417508417509
1, 1, 1, 1, 9.658959, 0.996042216358839, 0.7516778523489933
1, 1, 1, 1, 9.659738, 0.9960369881109643, 0.7525083612040134
1, 1, 1, 1, 9.660346, 0.996031746031746, 0.7533333333333333
1, 1, 1, 1, 9.671574, 0.9960264900662251, 0.7541528239202658
1, 1, 1, 1, 9.6848345, 0.9960212201591512, 0.7549668874172185
1, 1, 1, 1, 9.685169, 0.9960159362549801, 0.7557755775577558
1, 1, 1, 1, 9.685706, 0.9960106382978723, 0.756578947368421
1, 1, 1, 1, 9.686225, 0.996005326231691, 0.7573770491803279
1, 1, 1, 1, 9.688556, 0.996, 0.7581699346405228
1, 1, 1, 1, 9.692513, 0.9959946595460614, 0.758957654723127
1, 1, 1, 1, 9.692533, 0.9959893048128342, 0.7597402597402597
1, 1, 1, 1, 9.694211, 0.9959839357429718, 0.7605177993527508
1, 1, 1, 1, 9.695701, 0.9959785522788204, 0.7612903225806451
1, 1, 1, 1, 9.701174, 0.9959731543624161, 0.7620578778135049
1, 1, 1, 1, 9.70191, 0.9959677419354839, 0.7628205128205128
1, 1, 1, 1, 9.702124, 0.9959623149394348, 0.7635782747603834
1, 1, 1, 1, 9.702627, 0.9959568733153639, 0.7643312101910829
1, 1, 1, 1, 9.7027, 0.9959514170040485, 0.765079365079365
1, 1, 1, 1, 9.70343, 0.995945945945946, 0.7658227848101266
1, 1, 1, 1, 9.707191, 0.9959404600811907, 0.7665615141955836
1, 1, 1, 1, 9.710589, 0.9959349593495935, 0.7672955974842768
1, 1, 1, 1, 9.711413, 0.9959294436906377, 0.768025078369906
1, 1, 1, 1, 9.712132, 0.9959239130434783, 0.76875
1, 1, 10, 0, 9.713803, 0.9959183673469387, 0.7663551401869159
1, 1, 1, 1, 9.714181, 0.997275204359673, 0.7670807453416149
1, 1, 1, 1, 9.719019, 0.9972714870395635, 0.7678018575851393
1, 1, 1, 1, 9.721502, 0.9972677595628415, 0.7685185185185185
1, 1, 1, 1, 9.722944, 0.9972640218878249, 0.7692307692307693
1, 1, 1, 1, 9.722984, 0.9972602739726028, 0.7699386503067485
1, 1, 1, 1, 9.723511, 0.9972565157750343, 0.7706422018348624
1, 1, 1, 1, 9.723965, 0.9972527472527473, 0.7713414634146342
1, 1, 1, 1, 9.725301, 0.9972489683631361, 0.7720364741641338
1, 1, 1, 1, 9.731292, 0.9972451790633609, 0.7727272727272727
1, 1, 1, 1, 9.731485, 0.9972413793103448, 0.7734138972809668
1, 1, 1, 1, 9.731721, 0.9972375690607734, 0.7740963855421686
1, 1, 1, 1, 9.732323, 0.9972337482710927, 0.7747747747747747
1, 1, 1, 1, 9.732976, 0.997229916897507, 0.7754491017964071
1, 1, 1, 1, 9.733365, 0.9972260748959778, 0.7761194029850746
1, 1, 9, 0, 9.736175, 0.9972222222222222, 0.7738095238095238
1, 1, 1, 1, 9.736635, 0.9986091794158554, 0.7744807121661721
1, 1, 1, 1, 9.737972, 0.9986072423398329, 0.7751479289940828
1, 1, 1, 1, 9.740332, 0.99860529986053, 0.775811209439528
1, 1, 1, 1, 9.740524, 0.9986033519553073, 0.7764705882352941
1, 1, 1, 1, 9.745419, 0.9986013986013986, 0.7771260997067448
1, 1, 1, 1, 9.747059, 0.9985994397759104, 0.7777777777777778
1, 1, 1, 1, 9.748088, 0.9985974754558204, 0.7784256559766763
1, 1, 1, 1, 9.748428, 0.9985955056179775, 0.7790697674418605
1, 1, 1, 1, 9.75181, 0.9985935302390999, 0.7797101449275362
1, 1, 1, 1, 9.75807, 0.9985915492957746, 0.7803468208092486
1, 1, 1, 1, 9.768849, 0.998589562764457, 0.7809798270893372
1, 1, 1, 1, 9.769079, 0.998587570621469, 0.7816091954022989
1, 1, 1, 1, 9.769275, 0.9985855728429985, 0.7822349570200573
1, 1, 1, 1, 9.769446, 0.9985835694050992, 0.7828571428571428
1, 1, 1, 1, 9.771137, 0.9985815602836879, 0.7834757834757835
1, 1, 1, 1, 9.774157, 0.9985795454545454, 0.7840909090909091
1, 1, 1, 1, 9.775345, 0.9985775248933144, 0.7847025495750708
1, 1, 1, 1, 9.778965, 0.9985754985754985, 0.7853107344632768
1, 1, 1, 1, 9.780913, 0.9985734664764622, 0.7859154929577464
1, 1, 1, 1, 9.781002, 0.9985714285714286, 0.7865168539325843
1, 1, 1, 1, 9.781312, 0.9985693848354793, 0.7871148459383753
1, 1, 1, 1, 9.782837, 0.998567335243553, 0.7877094972067039
1, 1, 1, 1, 9.784253, 0.9985652797704447, 0.7883008356545961
1, 1, 1, 1, 9.785167, 0.9985632183908046, 0.7888888888888889
1, 1, 1, 1, 9.785981, 0.9985611510791367, 0.7894736842105263
1, 1, 1, 1, 9.785996, 0.9985590778097982, 0.7900552486187845
1, 1, 1, 1, 9.78913, 0.9985569985569985, 0.790633608815427
1, 1, 1, 1, 9.789558, 0.9985549132947977, 0.7912087912087912
1, 1, 1, 1, 9.7914505, 0.9985528219971056, 0.7917808219178082
1, 1, 1, 1, 9.792208, 0.9985507246376811, 0.7923497267759563
1, 1, 1, 1, 9.792851, 0.9985486211901307, 0.7929155313351499
1, 1, 1, 1, 9.798302, 0.998546511627907, 0.7934782608695652
1, 1, 1, 1, 9.798912, 0.9985443959243085, 0.7940379403794038
1, 1, 1, 1, 9.799572, 0.9985422740524781, 0.7945945945945946
1, 1, 1, 1, 9.800131, 0.9985401459854014, 0.7951482479784366
1, 1, 1, 1, 9.800134, 0.9985380116959064, 0.7956989247311828
1, 1, 1, 1, 9.800392, 0.9985358711566618, 0.7962466487935657
1, 1, 1, 1, 9.800447, 0.998533724340176, 0.7967914438502673
1, 1, 1, 1, 9.801034, 0.9985315712187959, 0.7973333333333333
1, 1, 1, 1, 9.802155, 0.9985294117647059, 0.7978723404255319
1, 1, 1, 1, 9.804735, 0.9985272459499264, 0.7984084880636605
1, 1, 1, 1, 9.805212, 0.9985250737463127, 0.798941798941799
1, 1, 1, 1, 9.805396, 0.9985228951255539, 0.7994722955145118
1, 1, 1, 1, 9.808288, 0.9985207100591716, 0.8
1, 1, 1, 1, 9.809711, 0.9985185185185185, 0.800524934383202
1, 1, 1, 1, 9.811244, 0.9985163204747775, 0.8010471204188482
