test set 1:
predicted category, actual category, true_positive, score, gt confidence, lt confidence
1, 7, 0, 5.872036, 0.9585439838220424, 0.2708333333333333
1, 4, 0, 5.96379, 0.9595141700404858, 0.2653061224489796
1, 1, 1, 6.029263, 0.9594731509625126, 0.26
1, 9, 0, 6.098092, 0.960446247464503, 0.27450980392156865
1, 6, 0, 6.1097813, 0.9614213197969543, 0.2692307692307692
1, 7, 0, 6.127769, 0.9623983739837398, 0.2641509433962264
1, 4, 0, 6.155255, 0.9633774160732451, 0.25925925925925924
1, 6, 0, 6.225098, 0.9643584521384929, 0.2545454545454545
1, 1, 1, 6.227667, 0.9643221202854231, 0.25
1, 1, 1, 6.238472, 0.9642857142857143, 0.2631578947368421
1, 1, 1, 6.292786, 0.9642492339121552, 0.27586206896551724
1, 10, 0, 6.348775, 0.9652351738241309, 0.288135593220339
1, 7, 0, 6.3675203, 0.9662231320368475, 0.2833333333333333
1, 10, 0, 6.481529, 0.9672131147540983, 0.2786885245901639
1, 7, 0, 6.493883, 0.9682051282051282, 0.27419354838709675
1, 1, 1, 6.4953585, 0.9681724845995893, 0.2698412698412698
1, 3, 0, 6.697765, 0.9691675231243576, 0.28125
1, 3, 0, 6.70253, 0.970164609053498, 0.27692307692307694
1, 1, 1, 6.71381, 0.9701338825952626, 0.2727272727272727
1, 6, 0, 6.724053, 0.9711340206185567, 0.2835820895522388
1, 1, 1, 6.7309647, 0.9711042311661506, 0.27941176470588236
1, 3, 0, 6.733799, 0.9721074380165289, 0.2898550724637681
1, 10, 0, 6.7349987, 0.9731127197518097, 0.2857142857142857
1, 8, 0, 6.742182, 0.974120082815735, 0.28169014084507044
1, 1, 1, 6.776726, 0.9740932642487047, 0.2777777777777778
1, 1, 1, 6.804211, 0.9740663900414938, 0.2876712328767123
1, 1, 1, 6.8200088, 0.9740394600207685, 0.2972972972972973
1, 1, 1, 6.830914, 0.974012474012474, 0.30666666666666664
1, 1, 1, 6.8453307, 0.9739854318418314, 0.3157894736842105
1, 7, 0, 6.8726254, 0.975, 0.3246753246753247
1, 6, 0, 6.922888, 0.9760166840458812, 0.32051282051282054
1, 1, 1, 6.9768066, 0.975991649269311, 0.31645569620253167
1, 1, 1, 6.9980173, 0.9759665621734587, 0.325
1, 8, 0, 7.0528846, 0.9769874476987448, 0.3333333333333333
1, 1, 1, 7.0910482, 0.9769633507853404, 0.32926829268292684
1, 1, 1, 7.093977, 0.9769392033542977, 0.3373493975903614
1, 1, 1, 7.1696787, 0.9769150052465897, 0.34523809523809523
1, 1, 1, 7.1775846, 0.976890756302521, 0.35294117647058826
1, 6, 0, 7.3017707, 0.9779179810725552, 0.36046511627906974
1, 1, 1, 7.3052864, 0.9778947368421053, 0.3563218390804598
1, 9, 0, 7.323389, 0.9789251844046365, 0.36363636363636365
1, 1, 1, 7.357079, 0.9789029535864979, 0.3595505617977528
1, 1, 1, 7.365376, 0.9788806758183738, 0.36666666666666664
1, 10, 0, 7.3675747, 0.9799154334038055, 0.37362637362637363
1, 7, 0, 7.389134, 0.9809523809523809, 0.3695652173913043
1, 8, 0, 7.3978724, 0.9819915254237288, 0.3655913978494624
1, 1, 1, 7.44228, 0.9819724284199364, 0.3617021276595745
1, 1, 1, 7.459403, 0.9819532908704883, 0.3684210526315789
1, 1, 1, 7.5113564, 0.9819341126461212, 0.375
1, 1, 1, 7.5292153, 0.9819148936170212, 0.38144329896907214
1, 1, 1, 7.5422797, 0.9818956336528222, 0.3877551020408163
1, 1, 1, 7.5600677, 0.9818763326226013, 0.3939393939393939
1, 9, 0, 7.5631824, 0.9829242262540021, 0.4
1, 1, 1, 7.604887, 0.9829059829059829, 0.39603960396039606
1, 1, 1, 7.6541214, 0.9828877005347594, 0.4019607843137255
1, 1, 1, 7.656277, 0.9828693790149893, 0.4077669902912621
1, 1, 1, 7.707693, 0.9828510182207931, 0.41346153846153844
1, 3, 0, 7.737494, 0.9839055793991416, 0.41904761904761906
1, 1, 1, 7.802424, 0.9838882921589689, 0.41509433962264153
1, 1, 1, 7.8146653, 0.9838709677419355, 0.4205607476635514
1, 1, 1, 7.82154, 0.9838536060279871, 0.42592592592592593
1, 6, 0, 7.8333936, 0.9849137931034483, 0.43119266055045874
1, 1, 1, 7.868014, 0.9848975188781014, 0.42727272727272725
1, 10, 0, 7.8795724, 0.9859611231101512, 0.43243243243243246
1, 1, 1, 7.88395, 0.985945945945946, 0.42857142857142855
1, 1, 1, 7.88694, 0.9859307359307359, 0.4336283185840708
1, 1, 1, 7.9871087, 0.9859154929577465, 0.43859649122807015
1, 1, 1, 8.007439, 0.9859002169197397, 0.4434782608695652
1, 9, 0, 8.084831, 0.9869706840390879, 0.4482758620689655
1, 1, 1, 8.121402, 0.9869565217391304, 0.4444444444444444
1, 1, 1, 8.13522, 0.9869423286180631, 0.4491525423728814
1, 1, 1, 8.142597, 0.9869281045751634, 0.453781512605042
1, 1, 1, 8.158218, 0.9869138495092693, 0.4583333333333333
1, 1, 1, 8.161717, 0.9868995633187773, 0.4628099173553719
1, 1, 1, 8.162979, 0.9868852459016394, 0.4672131147540984
1, 1, 1, 8.17497, 0.986870897155361, 0.4715447154471545
1, 1, 1, 8.195286, 0.9868565169769989, 0.47580645161290325
1, 9, 0, 8.265038, 0.9879385964912281, 0.48
1, 1, 1, 8.280304, 0.9879253567508233, 0.47619047619047616
1, 1, 1, 8.335159, 0.987912087912088, 0.48031496062992124
1, 1, 1, 8.341335, 0.9878987898789879, 0.484375
1, 1, 1, 8.392672, 0.987885462555066, 0.4883720930232558
1, 1, 1, 8.456137, 0.9878721058434399, 0.49230769230769234
1, 6, 0, 8.498013, 0.9889624724061811, 0.4961832061068702
1, 1, 1, 8.511115, 0.988950276243094, 0.49242424242424243
1, 1, 1, 8.54057, 0.9889380530973452, 0.49624060150375937
1, 6, 0, 8.542906, 0.9900332225913622, 0.5
1, 1, 1, 8.558725, 0.9900221729490022, 0.4962962962962963
1, 1, 1, 8.582837, 0.9900110987791343, 0.5
1, 1, 1, 8.596503, 0.99, 0.5036496350364964
1, 1, 1, 8.612701, 0.9899888765294772, 0.5072463768115942
1, 1, 1, 8.613224, 0.9899777282850779, 0.5107913669064749
1, 1, 1, 8.64022, 0.9899665551839465, 0.5142857142857142
1, 4, 0, 8.653239, 0.9910714285714286, 0.5177304964539007
1, 1, 1, 8.682322, 0.9910614525139665, 0.5140845070422535
1, 1, 1, 8.692657, 0.9910514541387024, 0.5174825174825175
1, 1, 1, 8.703536, 0.9910414333706606, 0.5208333333333334
1, 1, 1, 8.707731, 0.9910313901345291, 0.5241379310344828
1, 1, 1, 8.724454, 0.9910213243546577, 0.5273972602739726
1, 1, 1, 8.780477, 0.9910112359550561, 0.5306122448979592
1, 1, 1, 8.790437, 0.9910011248593926, 0.5337837837837838
1, 10, 0, 8.791028, 0.9921171171171171, 0.5369127516778524
1, 1, 1, 8.796875, 0.992108229988726, 0.5333333333333333
1, 1, 1, 8.797266, 0.9920993227990971, 0.5364238410596026
1, 1, 1, 8.82912, 0.992090395480226, 0.5394736842105263
1, 1, 1, 8.832075, 0.9920814479638009, 0.5424836601307189
1, 1, 1, 8.839883, 0.9920724801812004, 0.5454545454545454
1, 1, 1, 8.845563, 0.9920634920634921, 0.5483870967741935
1, 1, 1, 8.850469, 0.9920544835414302, 0.5512820512820513
1, 1, 1, 8.857613, 0.9920454545454546, 0.554140127388535
1, 1, 1, 8.864863, 0.9920364050056882, 0.5569620253164557
1, 1, 1, 8.872212, 0.9920273348519362, 0.559748427672956
1, 1, 1, 8.878207, 0.992018244013683, 0.5625
1, 1, 1, 8.880751, 0.9920091324200914, 0.5652173913043478
1, 1, 1, 8.881837, 0.992, 0.5679012345679012
1, 1, 1, 8.884199, 0.9919908466819222, 0.5705521472392638
1, 1, 1, 8.88673, 0.9919816723940436, 0.573170731707317
1, 1, 1, 8.926736, 0.9919724770642202, 0.5757575757575758
1, 7, 0, 8.927159, 0.9931113662456946, 0.5783132530120482
1, 1, 1, 8.93066, 0.993103448275862, 0.5748502994011976
1, 1, 1, 8.93863, 0.9930955120828538, 0.5773809523809523
1, 1, 1, 9.037005, 0.9930875576036866, 0.5798816568047337
1, 1, 1, 9.04542, 0.9930795847750865, 0.5823529411764706
1, 1, 1, 9.053072, 0.9930715935334873, 0.5847953216374269
1, 1, 1, 9.06048, 0.9930635838150289, 0.5872093023255814
1, 1, 1, 9.06688, 0.9930555555555556, 0.5895953757225434
1, 1, 1, 9.075441, 0.9930475086906141, 0.5919540229885057
1, 1, 1, 9.105169, 0.9930394431554525, 0.5942857142857143
1, 1, 1, 9.109386, 0.9930313588850174, 0.5965909090909091
1, 1, 1, 9.139909, 0.9930232558139535, 0.5988700564971752
1, 1, 1, 9.159665, 0.9930151338766007, 0.601123595505618
1, 1, 1, 9.168515, 0.993006993006993, 0.6033519553072626
1, 7, 0, 9.176278, 0.9941656942823804, 0.6055555555555555
1, 1, 1, 9.188502, 0.9941588785046729, 0.6022099447513812
1, 1, 1, 9.190205, 0.9941520467836257, 0.6043956043956044
1, 1, 1, 9.198969, 0.9941451990632318, 0.6065573770491803
1, 1, 1, 9.199246, 0.9941383352872216, 0.6086956521739131
1, 1, 1, 9.213925, 0.994131455399061, 0.6108108108108108
1, 1, 1, 9.215971, 0.9941245593419507, 0.6129032258064516
1, 1, 1, 9.217483, 0.9941176470588236, 0.6149732620320856
1, 1, 1, 9.222226, 0.9941107184923439, 0.6170212765957447
1, 1, 1, 9.223871, 0.9941037735849056, 0.6190476190476191
1, 1, 1, 9.2314205, 0.9940968122786304, 0.6210526315789474
1, 1, 1, 9.236511, 0.9940898345153665, 0.6230366492146597
1, 1, 1, 9.24636, 0.9940828402366864, 0.625
1, 1, 1, 9.249144, 0.9940758293838863, 0.6269430051813472
1, 1, 1, 9.252839, 0.9940688018979834, 0.6288659793814433
1, 1, 1, 9.253297, 0.994061757719715, 0.6307692307692307
1, 1, 1, 9.25393, 0.9940546967895363, 0.6326530612244898
1, 1, 1, 9.253985, 0.9940476190476191, 0.6345177664974619
1, 1, 1, 9.25493, 0.9940405244338498, 0.6363636363636364
1, 1, 1, 9.258095, 0.9940334128878282, 0.6381909547738693
1, 1, 1, 9.26603, 0.994026284348865, 0.64
1, 1, 1, 9.267764, 0.9940191387559809, 0.6417910447761194
1, 1, 1, 9.282368, 0.9940119760479041, 0.6435643564356436
1, 1, 1, 9.311714, 0.9940047961630696, 0.645320197044335
1, 1, 1, 9.3141165, 0.9939975990396158, 0.6470588235294118
1, 1, 1, 9.330453, 0.9939903846153846, 0.6487804878048781
1, 1, 1, 9.332894, 0.9939831528279182, 0.6504854368932039
1, 7, 0, 9.33383, 0.9951807228915662, 0.6521739130434783
1, 1, 1, 9.336184, 0.9951749095295537, 0.6490384615384616
1, 1, 1, 9.342972, 0.9951690821256038, 0.6507177033492823
1, 1, 1, 9.345504, 0.9951632406287787, 0.6523809523809524
1, 1, 1, 9.3585615, 0.9951573849878934, 0.6540284360189573
1, 1, 1, 9.369617, 0.9951515151515151, 0.6556603773584906
1, 1, 1, 9.37242, 0.9951456310679612, 0.6572769953051644
1, 1, 1, 9.393444, 0.9951397326852977, 0.6588785046728972
1, 1, 1, 9.394652, 0.9951338199513382, 0.6604651162790698
1, 1, 1, 9.39762, 0.9951278928136419, 0.6620370370370371
1, 1, 1, 9.408836, 0.9951219512195122, 0.663594470046083
1, 1, 1, 9.409284, 0.9951159951159951, 0.6651376146788991
1, 1, 1, 9.409536, 0.9951100244498777, 0.6666666666666666
1, 3, 0, 9.412692, 0.996328029375765, 0.6681818181818182
1, 1, 1, 9.412856, 0.9963235294117647, 0.665158371040724
1, 1, 1, 9.41395, 0.996319018404908, 0.6666666666666666
1, 1, 1, 9.421495, 0.9963144963144963, 0.6681614349775785
1, 1, 1, 9.422469, 0.996309963099631, 0.6696428571428571
1, 1, 1, 9.424535, 0.9963054187192119, 0.6711111111111111
1, 1, 1, 9.430507, 0.9963008631319359, 0.672566371681416
1, 1, 1, 9.432205, 0.9962962962962963, 0.6740088105726872
1, 1, 1, 9.434487, 0.9962917181705809, 0.6754385964912281
1, 1, 1, 9.440902, 0.9962871287128713, 0.6768558951965066
1, 1, 1, 9.443418, 0.9962825278810409, 0.6782608695652174
1, 1, 1, 9.444093, 0.9962779156327544, 0.6796536796536796
1, 1, 1, 9.449883, 0.9962732919254659, 0.6810344827586207
1, 1, 1, 9.459181, 0.996268656716418, 0.6824034334763949
1, 1, 1, 9.459837, 0.9962640099626401, 0.6837606837606838
1, 1, 1, 9.461107, 0.9962593516209476, 0.6851063829787234
1, 1, 1, 9.461165, 0.9962546816479401, 0.6864406779661016
1, 1, 1, 9.463678, 0.99625, 0.6877637130801688
1, 1, 1, 9.4660425, 0.9962453066332916, 0.6890756302521008
1, 1, 1, 9.467372, 0.9962406015037594, 0.6903765690376569
1, 1, 1, 9.468836, 0.9962358845671268, 0.6916666666666667
1, 1, 1, 9.470622, 0.9962311557788944, 0.6929460580912863
1, 1, 1, 9.471568, 0.9962264150943396, 0.6942148760330579
1, 1, 1, 9.4719715, 0.9962216624685138, 0.6954732510288066
1, 1, 1, 9.473601, 0.9962168978562421, 0.6967213114754098
1, 1, 1, 9.47784, 0.9962121212121212, 0.6979591836734694
1, 1, 1, 9.47941, 0.9962073324905183, 0.6991869918699187
1, 1, 1, 9.480742, 0.9962025316455696, 0.7004048582995951
1, 1, 1, 9.482629, 0.9961977186311787, 0.7016129032258065
1, 1, 1, 9.490384, 0.9961928934010152, 0.7028112449799196
1, 1, 1, 9.500114, 0.9961880559085133, 0.704
1, 1, 1, 9.502645, 0.9961832061068703, 0.7051792828685259
1, 1, 1, 9.50357, 0.9961783439490446, 0.7063492063492064
1, 1, 1, 9.507803, 0.9961734693877551, 0.7075098814229249
1, 1, 1, 9.517338, 0.9961685823754789, 0.7086614173228346
1, 1, 1, 9.517638, 0.9961636828644501, 0.7098039215686275
1, 1, 1, 9.52027, 0.9961587708066582, 0.7109375
1, 1, 1, 9.520949, 0.9961538461538462, 0.7120622568093385
1, 1, 1, 9.526039, 0.9961489088575096, 0.7131782945736435
1, 1, 1, 9.532995, 0.9961439588688946, 0.7142857142857143
1, 1, 1, 9.533804, 0.9961389961389961, 0.7153846153846154
1, 1, 1, 9.53798, 0.9961340206185567, 0.7164750957854407
1, 1, 1, 9.540893, 0.9961290322580645, 0.7175572519083969
1, 1, 1, 9.544871, 0.9961240310077519, 0.7186311787072244
1, 1, 1, 9.545173, 0.9961190168175937, 0.7196969696969697
1, 1, 1, 9.545392, 0.9961139896373057, 0.720754716981132
1, 1, 1, 9.551467, 0.9961089494163424, 0.7218045112781954
1, 1, 1, 9.551835, 0.9961038961038962, 0.7228464419475655
1, 1, 1, 9.552317, 0.9960988296488946, 0.7238805970149254
1, 1, 1, 9.567656, 0.99609375, 0.724907063197026
1, 1, 1, 9.571415, 0.9960886571056062, 0.725925925925926
1, 1, 1, 9.571591, 0.9960835509138382, 0.7269372693726938
1, 1, 1, 9.574891, 0.996078431372549, 0.7279411764705882
1, 1, 1, 9.575184, 0.9960732984293194, 0.7289377289377289
1, 1, 1, 9.578209, 0.9960681520314548, 0.7299270072992701
1, 1, 1, 9.579828, 0.9960629921259843, 0.730909090909091
1, 1, 1, 9.5803, 0.9960578186596584, 0.7318840579710145
1, 1, 1, 9.581887, 0.9960526315789474, 0.7328519855595668
1, 1, 1, 9.584129, 0.9960474308300395, 0.7338129496402878
1, 1, 1, 9.590054, 0.996042216358839, 0.7347670250896058
1, 1, 1, 9.593721, 0.9960369881109643, 0.7357142857142858
1, 1, 1, 9.59443, 0.996031746031746, 0.7366548042704626
1, 1, 1, 9.606013, 0.9960264900662251, 0.7375886524822695
1, 1, 1, 9.607105, 0.9960212201591512, 0.7385159010600707
1, 1, 1, 9.607616, 0.9960159362549801, 0.7394366197183099
1, 1, 1, 9.608282, 0.9960106382978723, 0.7403508771929824
1, 1, 1, 9.608818, 0.996005326231691, 0.7412587412587412
1, 1, 1, 9.611998, 0.996, 0.7421602787456446
1, 1, 1, 9.61561, 0.9959946595460614, 0.7430555555555556
1, 1, 1, 9.617401, 0.9959893048128342, 0.7439446366782007
1, 1, 1, 9.622118, 0.9959839357429718, 0.7448275862068966
1, 1, 1, 9.623367, 0.9959785522788204, 0.7457044673539519
1, 1, 1, 9.623877, 0.9959731543624161, 0.7465753424657534
1, 1, 1, 9.625432, 0.9959677419354839, 0.7474402730375427
1, 1, 1, 9.62582, 0.9959623149394348, 0.7482993197278912
1, 1, 1, 9.62583, 0.9959568733153639, 0.7491525423728813
1, 1, 1, 9.628523, 0.9959514170040485, 0.75
1, 1, 1, 9.62971, 0.995945945945946, 0.7508417508417509
1, 1, 1, 9.632707, 0.9959404600811907, 0.7516778523489933
1, 1, 1, 9.634248, 0.9959349593495935, 0.7525083612040134
1, 1, 1, 9.638852, 0.9959294436906377, 0.7533333333333333
1, 1, 1, 9.64058, 0.9959239130434783, 0.7541528239202658
1, 1, 1, 9.642343, 0.9959183673469387, 0.7549668874172185
1, 1, 1, 9.644208, 0.9959128065395095, 0.7557755775577558
1, 1, 1, 9.645807, 0.9959072305593452, 0.756578947368421
1, 1, 1, 9.648512, 0.9959016393442623, 0.7573770491803279
1, 1, 1, 9.648671, 0.9958960328317373, 0.7581699346405228
1, 1, 1, 9.649694, 0.9958904109589041, 0.758957654723127
1, 1, 1, 9.650646, 0.9958847736625515, 0.7597402597402597
1, 1, 1, 9.651947, 0.9958791208791209, 0.7605177993527508
1, 1, 1, 9.652847, 0.9958734525447043, 0.7612903225806451
1, 1, 1, 9.653898, 0.9958677685950413, 0.7620578778135049
1, 1, 1, 9.655672, 0.9958620689655172, 0.7628205128205128
1, 1, 1, 9.657909, 0.9958563535911602, 0.7635782747603834
1, 1, 1, 9.660005, 0.995850622406639, 0.7643312101910829
1, 1, 1, 9.662002, 0.9958448753462604, 0.765079365079365
1, 1, 1, 9.662035, 0.9958391123439667, 0.7658227848101266
1, 1, 1, 9.665182, 0.9958333333333333, 0.7665615141955836
1, 1, 1, 9.665385, 0.9958275382475661, 0.7672955974842768
1, 1, 1, 9.667092, 0.9958217270194986, 0.768025078369906
1, 1, 1, 9.669848, 0.99581589958159, 0.76875
1, 1, 1, 9.674205, 0.9958100558659218, 0.7694704049844237
1, 1, 1, 9.679564, 0.9958041958041958, 0.7701863354037267
1, 1, 1, 9.6862955, 0.9957983193277311, 0.7708978328173375
1, 1, 1, 9.686383, 0.9957924263674615, 0.7716049382716049
1, 1, 1, 9.688076, 0.9957865168539326, 0.7723076923076924
1, 1, 1, 9.692396, 0.9957805907172996, 0.7730061349693251
1, 1, 1, 9.693865, 0.995774647887324, 0.7737003058103975
1, 1, 1, 9.696615, 0.995768688293371, 0.774390243902439
1, 1, 1, 9.697905, 0.9957627118644068, 0.7750759878419453
1, 1, 1, 9.698938, 0.9957567185289957, 0.7757575757575758
1, 1, 1, 9.700528, 0.9957507082152974, 0.7764350453172205
1, 1, 1, 9.70058, 0.9957446808510638, 0.7771084337349398
1, 1, 1, 9.701815, 0.9957386363636364, 0.7777777777777778
1, 1, 1, 9.703887, 0.9957325746799431, 0.7784431137724551
1, 1, 1, 9.704773, 0.9957264957264957, 0.7791044776119403
1, 1, 1, 9.705234, 0.9957203994293866, 0.7797619047619048
1, 1, 1, 9.710048, 0.9957142857142857, 0.7804154302670623
1, 1, 1, 9.71112, 0.9957081545064378, 0.7810650887573964
1, 1, 1, 9.714151, 0.995702005730659, 0.7817109144542773
1, 1, 1, 9.715015, 0.9956958393113343, 0.7823529411764706
1, 1, 1, 9.7166, 0.9956896551724138, 0.782991202346041
1, 1, 1, 9.717573, 0.99568345323741, 0.783625730994152
1, 1, 1, 9.720424, 0.9956772334293948, 0.7842565597667639
1, 1, 1, 9.724306, 0.9956709956709957, 0.7848837209302325
1, 1, 1, 9.724612, 0.9956647398843931, 0.7855072463768116
1, 1, 1, 9.728393, 0.9956584659913169, 0.7861271676300579
1, 1, 1, 9.729631, 0.9956521739130435, 0.7867435158501441
1, 1, 1, 9.731958, 0.9956458635703919, 0.7873563218390804
1, 1, 1, 9.734219, 0.9956395348837209, 0.7879656160458453
1, 1, 1, 9.73487, 0.9956331877729258, 0.7885714285714286
1, 1, 1, 9.737016, 0.9956268221574344, 0.7891737891737892
1, 1, 1, 9.737532, 0.9956204379562044, 0.7897727272727273
1, 1, 1, 9.739717, 0.9956140350877193, 0.7903682719546742
1, 1, 1, 9.740128, 0.9956076134699854, 0.7909604519774012
1, 1, 1, 9.74046, 0.9956011730205279, 0.7915492957746478
1, 1, 1, 9.742297, 0.9955947136563876, 0.7921348314606742
1, 1, 1, 9.743647, 0.9955882352941177, 0.7927170868347339
1, 1, 1, 9.74442, 0.9955817378497791, 0.7932960893854749
1, 1, 1, 9.744715, 0.995575221238938, 0.7938718662952646
1, 1, 1, 9.746387, 0.9955686853766618, 0.7944444444444444
1, 1, 1, 9.74971, 0.9955621301775148, 0.7950138504155124
1, 1, 1, 9.754108, 0.9955555555555555, 0.7955801104972375
1, 1, 1, 9.756413, 0.9955489614243324, 0.7961432506887053
1, 1, 1, 9.764296, 0.9955423476968797, 0.7967032967032966
1, 1, 1, 9.765677, 0.9955357142857143, 0.7972602739726027
1, 1, 1, 9.767943, 0.9955290611028316, 0.7978142076502732
1, 1, 1, 9.7702055, 0.9955223880597015, 0.7983651226158038
1, 1, 1, 9.773659, 0.9955156950672646, 0.7989130434782609
1, 1, 1, 9.774382, 0.9955089820359282, 0.7994579945799458
1, 1, 1, 9.775226, 0.9955022488755623, 0.8
1, 1, 1, 9.780375, 0.9954954954954955, 0.8005390835579514
1, 1, 1, 9.782352, 0.9954887218045113, 0.8010752688172043
1, 1, 1, 9.78255, 0.9954819277108434, 0.8016085790884718
1, 1, 1, 9.782878, 0.995475113122172, 0.8021390374331551
1, 1, 1, 9.783046, 0.9954682779456193, 0.8026666666666666
1, 1, 1, 9.783723, 0.9954614220877458, 0.8031914893617021
1, 1, 1, 9.78967, 0.9954545454545455, 0.8037135278514589
1, 1, 1, 9.789809, 0.9954476479514416, 0.8042328042328042
1, 1, 1, 9.790541, 0.9954407294832827, 0.8047493403693932
1, 10, 0, 9.794306, 0.9969558599695586, 0.8052631578947368
1, 1, 1, 9.795992, 0.9969512195121951, 0.8031496062992126
1, 1, 1, 9.796409, 0.9969465648854962, 0.8036649214659686
1, 1, 1, 9.797204, 0.9969418960244648, 0.804177545691906
1, 1, 1, 9.797996, 0.996937212863706, 0.8046875
1, 1, 1, 9.798027, 0.9969325153374233, 0.8051948051948052
1, 1, 1, 9.800193, 0.9969278033794163, 0.805699481865285
1, 1, 1, 9.80027, 0.9969230769230769, 0.8062015503875969
1, 1, 1, 9.8010645, 0.9969183359013868, 0.8067010309278351
1, 1, 1, 9.802374, 0.9969135802469136, 0.8071979434447301
1, 1, 1, 9.803331, 0.9969088098918083, 0.8076923076923077
1, 1, 1, 9.803729, 0.9969040247678018, 0.8081841432225064
1, 1, 1, 9.8042755, 0.9968992248062015, 0.8086734693877551
1, 1, 1, 9.804576, 0.9968944099378882, 0.8091603053435115
1, 1, 1, 9.805663, 0.9968895800933126, 0.8096446700507615
1, 1, 1, 9.805892, 0.9968847352024922, 0.810126582278481
1, 1, 1, 9.806717, 0.9968798751950078, 0.8106060606060606
1, 1, 1, 9.809394, 0.996875, 0.8110831234256927
1, 1, 1, 9.811571, 0.9968701095461658, 0.8115577889447236
1, 1, 1, 9.812404, 0.9968652037617555, 0.8120300751879699
1, 1, 1, 9.81243, 0.9968602825745683, 0.8125
1, 1, 1, 9.81386, 0.9968553459119497, 0.8129675810473815
1, 1, 1, 9.814243, 0.9968503937007874, 0.8134328358208955
1, 1, 1, 9.814351, 0.9968454258675079, 0.8138957816377171
1, 1, 1, 9.814559, 0.9968404423380727, 0.8143564356435643
1, 1, 1, 9.815365, 0.9968354430379747, 0.8148148148148148
1, 1, 1, 9.816426, 0.9968304278922345, 0.8152709359605911
1, 1, 1, 9.818001, 0.9968253968253968, 0.8157248157248157
1, 1, 1, 9.818177, 0.9968203497615262, 0.8161764705882353
1, 1, 1, 9.819113, 0.9968152866242038, 0.8166259168704156
1, 1, 1, 9.819232, 0.9968102073365231, 0.8170731707317073
1, 1, 1, 9.819597, 0.9968051118210862, 0.8175182481751825
1, 1, 1, 9.820252, 0.9968, 0.8179611650485437
1, 1, 1, 9.821635, 0.9967948717948718, 0.8184019370460048
1, 1, 1, 9.823584, 0.9967897271268058, 0.8188405797101449
1, 1, 1, 9.828248, 0.9967845659163987, 0.8192771084337349
