dataset, predicted category, actual category, true_positive, score, gt confidence, lt confidence
1, 1, 1, 1, 9.94901, 0.9957310565635006, 0.7419354838709677
1, 1, 1, 1, 9.950695, 0.9957264957264957, 0.746031746031746
1, 1, 1, 1, 9.954167, 0.9957219251336898, 0.75
1, 1, 1, 1, 9.957588, 0.9957173447537473, 0.7538461538461538
1, 1, 1, 1, 9.957692, 0.9957127545551983, 0.7575757575757576
1, 1, 1, 1, 9.960027, 0.9957081545064378, 0.7611940298507462
1, 1, 1, 1, 9.962464, 0.9957035445757251, 0.7647058823529411
1, 1, 1, 1, 9.965663, 0.9956989247311828, 0.7681159420289855
1, 1, 1, 1, 9.968433, 0.9956942949407965, 0.7714285714285715
1, 1, 1, 1, 9.968508, 0.9956896551724138, 0.7746478873239436
1, 1, 1, 1, 9.971486, 0.9956850053937433, 0.7777777777777778
1, 1, 1, 1, 9.976774, 0.9956803455723542, 0.7808219178082192
1, 1, 1, 1, 9.977045, 0.9956756756756757, 0.7837837837837838
1, 1, 6, 0, 9.978692, 0.9956709956709957, 0.7733333333333333
1, 1, 1, 1, 9.980089, 0.9967497291440953, 0.7763157894736842
1, 1, 1, 1, 9.9804325, 0.9967462039045553, 0.7792207792207793
1, 1, 1, 1, 9.9812, 0.996742671009772, 0.782051282051282
1, 1, 1, 1, 9.982069, 0.9967391304347826, 0.7848101265822784
1, 1, 1, 1, 9.982872, 0.9967355821545157, 0.7875
1, 1, 1, 1, 9.986238, 0.9967320261437909, 0.7901234567901234
1, 1, 1, 1, 9.988333, 0.9967284623773174, 0.7926829268292683
1, 1, 1, 1, 9.988492, 0.9967248908296943, 0.7951807228915663
1, 1, 1, 1, 9.988735, 0.9967213114754099, 0.7976190476190477
1, 1, 1, 1, 9.988845, 0.9967177242888403, 0.8
1, 1, 1, 1, 9.989208, 0.9967141292442497, 0.8023255813953488
1, 1, 1, 1, 9.989374, 0.9967105263157895, 0.8045977011494253
1, 1, 1, 1, 9.9894285, 0.9967069154774972, 0.8068181818181818
1, 1, 1, 1, 9.990599, 0.9967032967032967, 0.8089887640449438
1, 1, 1, 1, 9.990978, 0.9966996699669967, 0.8111111111111111
1, 1, 1, 1, 9.992373, 0.9966960352422908, 0.8131868131868132
1, 1, 1, 1, 9.992976, 0.9966923925027563, 0.8152173913043478
1, 1, 1, 1, 9.993428, 0.9966887417218543, 0.8172043010752689
1, 1, 1, 1, 9.993737, 0.9966850828729282, 0.8191489361702128
1, 1, 1, 1, 9.994016, 0.9966814159292036, 0.8210526315789474
1, 1, 1, 1, 9.994037, 0.9966777408637874, 0.8229166666666666
1, 1, 1, 1, 9.9943495, 0.9966740576496674, 0.8247422680412371
1, 1, 3, 0, 9.994642, 0.9966703662597114, 0.8163265306122449
1, 1, 1, 1, 9.994803, 0.9977777777777778, 0.8181818181818182
1, 1, 1, 1, 9.994821, 0.9977753058954394, 0.82
1, 1, 1, 1, 9.995023, 0.9977728285077951, 0.8217821782178217
1, 1, 1, 1, 9.99514, 0.9977703455964325, 0.8235294117647058
1, 1, 1, 1, 9.995431, 0.9977678571428571, 0.8252427184466019
1, 1, 1, 1, 9.995603, 0.9977653631284916, 0.8269230769230769
1, 1, 1, 1, 9.99568, 0.9977628635346756, 0.8285714285714286
1, 1, 1, 1, 9.995788, 0.9977603583426652, 0.8301886792452831
1, 1, 1, 1, 9.995874, 0.9977578475336323, 0.8317757009345794
1, 1, 1, 1, 9.9963, 0.9977553310886644, 0.8333333333333334
1, 1, 1, 1, 9.996469, 0.9977528089887641, 0.8348623853211009
1, 1, 1, 1, 9.99647, 0.9977502812148481, 0.8363636363636363
1, 1, 1, 1, 9.996568, 0.9977477477477478, 0.8378378378378378
1, 1, 1, 1, 9.996693, 0.9977452085682075, 0.8392857142857143
1, 1, 1, 1, 9.997118, 0.9977426636568849, 0.8407079646017699
1, 1, 1, 1, 9.99716, 0.9977401129943503, 0.8421052631578947
1, 1, 1, 1, 9.9972, 0.997737556561086, 0.8434782608695652
1, 1, 1, 1, 9.997261, 0.9977349943374858, 0.8448275862068966
1, 1, 1, 1, 9.997268, 0.9977324263038548, 0.8461538461538461
1, 1, 1, 1, 9.997312, 0.9977298524404086, 0.847457627118644
1, 1, 1, 1, 9.997368, 0.9977272727272727, 0.8487394957983193
1, 1, 1, 1, 9.997374, 0.9977246871444824, 0.85
1, 1, 1, 1, 9.997425, 0.9977220956719818, 0.8512396694214877
1, 1, 1, 1, 9.997463, 0.9977194982896237, 0.8524590163934426
1, 1, 1, 1, 9.997504, 0.997716894977169, 0.8536585365853658
1, 1, 1, 1, 9.997515, 0.9977142857142857, 0.8548387096774194
1, 1, 1, 1, 9.997537, 0.9977116704805492, 0.856
1, 1, 1, 1, 9.997702, 0.997709049255441, 0.8571428571428571
1, 1, 1, 1, 9.997752, 0.9977064220183486, 0.8582677165354331
1, 1, 1, 1, 9.997764, 0.9977037887485649, 0.859375
1, 1, 1, 1, 9.997771, 0.9977011494252873, 0.8604651162790697
1, 1, 1, 1, 9.998239, 0.997698504027618, 0.8615384615384616
1, 1, 1, 1, 9.998347, 0.9976958525345622, 0.8625954198473282
1, 1, 1, 1, 9.998389, 0.9976931949250288, 0.8636363636363636
1, 1, 1, 1, 9.998449, 0.9976905311778291, 0.8646616541353384
1, 1, 1, 1, 9.998477, 0.9976878612716763, 0.8656716417910447
1, 1, 1, 1, 9.998519, 0.9976851851851852, 0.8666666666666667
1, 1, 1, 1, 9.998584, 0.9976825028968713, 0.8676470588235294
1, 1, 1, 1, 9.998756, 0.9976798143851509, 0.8686131386861314
1, 1, 1, 1, 9.998899, 0.9976771196283392, 0.8695652173913043
1, 1, 1, 1, 9.998972, 0.9976744186046511, 0.8705035971223022
1, 1, 1, 1, 9.999006, 0.9976717112922002, 0.8714285714285714
1, 1, 1, 1, 9.999044, 0.9976689976689976, 0.8732394366197183
1, 1, 1, 1, 9.999044, 0.9976689976689976, 0.8732394366197183
1, 1, 1, 1, 9.999072, 0.9976635514018691, 0.8741258741258742
1, 1, 1, 1, 9.999096, 0.9976608187134502, 0.875
1, 1, 1, 1, 9.999174, 0.9976580796252927, 0.8758620689655172
1, 1, 1, 1, 9.999189, 0.9976553341148886, 0.8767123287671232
1, 1, 1, 1, 9.999215, 0.9976525821596244, 0.8775510204081632
1, 1, 1, 1, 9.999223, 0.9976498237367802, 0.8783783783783784
1, 1, 1, 1, 9.999245, 0.9976470588235294, 0.8791946308724832
1, 1, 1, 1, 9.99927, 0.9976442873969376, 0.88
1, 1, 1, 1, 9.999297, 0.9976415094339622, 0.8807947019867549
1, 1, 1, 1, 9.999316, 0.9976387249114522, 0.881578947368421
1, 1, 1, 1, 9.999345, 0.9976359338061466, 0.8823529411764706
1, 1, 1, 1, 9.999356, 0.9976331360946745, 0.8838709677419355
1, 1, 1, 1, 9.999356, 0.9976331360946745, 0.8838709677419355
1, 1, 1, 1, 9.999372, 0.9976275207591934, 0.8846153846153846
1, 1, 1, 1, 9.999373, 0.997624703087886, 0.8853503184713376
1, 1, 1, 1, 9.9994, 0.9976218787158145, 0.8860759493670886
1, 1, 1, 1, 9.999418, 0.9976190476190476, 0.8867924528301887
1, 1, 1, 1, 9.999421, 0.9976162097735399, 0.8875
1, 1, 1, 1, 9.999453, 0.9976133651551312, 0.8881987577639752
1, 1, 1, 1, 9.99946, 0.997610513739546, 0.8888888888888888
1, 1, 1, 1, 9.999471, 0.9976076555023924, 0.8895705521472392
1, 1, 1, 1, 9.999472, 0.9976047904191617, 0.8902439024390244
1, 1, 1, 1, 9.999478, 0.9976019184652278, 0.8909090909090909
1, 1, 1, 1, 9.999479, 0.9975990396158463, 0.891566265060241
1, 1, 10, 0, 9.999489, 0.9975961538461539, 0.8862275449101796
1, 1, 1, 1, 9.99949, 0.9987966305655837, 0.8869047619047619
1, 1, 1, 1, 9.999495, 0.9987951807228915, 0.8875739644970414
1, 1, 1, 1, 9.999498, 0.9987937273823885, 0.888235294117647
1, 1, 1, 1, 9.9995, 0.998792270531401, 0.8888888888888888
1, 1, 1, 1, 9.999505, 0.9987908101571947, 0.8895348837209303
1, 1, 1, 1, 9.999526, 0.9987893462469734, 0.8901734104046243
1, 1, 1, 1, 9.999531, 0.9987878787878788, 0.8908045977011494
1, 1, 1, 1, 9.999538, 0.9987864077669902, 0.8914285714285715
1, 1, 1, 1, 9.999548, 0.9987849331713244, 0.8926553672316384
1, 1, 1, 1, 9.999548, 0.9987849331713244, 0.8926553672316384
1, 1, 1, 1, 9.999567, 0.9987819732034104, 0.8932584269662921
1, 1, 1, 1, 9.999573, 0.998780487804878, 0.8938547486033519
1, 1, 1, 1, 9.999585, 0.9987789987789988, 0.8944444444444445
1, 1, 1, 1, 9.999607, 0.9987775061124694, 0.8950276243093923
1, 1, 1, 1, 9.99962, 0.9987760097919217, 0.8961748633879781
1, 1, 1, 1, 9.99962, 0.9987760097919217, 0.8961748633879781
1, 1, 1, 1, 9.999623, 0.9987730061349693, 0.8972972972972973
1, 1, 1, 1, 9.999623, 0.9987730061349693, 0.8972972972972973
1, 1, 1, 1, 9.999626, 0.998769987699877, 0.8978494623655914
1, 1, 1, 1, 9.999629, 0.9987684729064039, 0.8983957219251337
1, 1, 1, 1, 9.999643, 0.998766954377312, 0.898936170212766
1, 1, 1, 1, 9.999654, 0.9987654320987654, 0.8994708994708994
1, 1, 1, 1, 9.999656, 0.9987639060568603, 0.9
1, 1, 1, 1, 9.999671, 0.9987623762376238, 0.900523560209424
1, 1, 1, 1, 9.999677, 0.9987608426270136, 0.9010416666666666
1, 1, 1, 1, 9.99968, 0.9987593052109182, 0.9015544041450777
1, 1, 1, 1, 9.999681, 0.9987577639751553, 0.9020618556701031
1, 1, 1, 1, 9.999682, 0.9987562189054726, 0.9025641025641026
1, 1, 1, 1, 9.999697, 0.9987546699875467, 0.9030612244897959
1, 1, 1, 1, 9.999721, 0.9987531172069826, 0.9035532994923858
1, 1, 1, 1, 9.999723, 0.9987515605493134, 0.9040404040404041
1, 1, 1, 1, 9.99973, 0.99875, 0.9045226130653267
1, 1, 1, 1, 9.999736, 0.9987484355444305, 0.905
1, 1, 1, 1, 9.999737, 0.9987468671679198, 0.9054726368159204
1, 1, 1, 1, 9.999744, 0.998745294855709, 0.905940594059406
1, 1, 1, 1, 9.999761, 0.9987437185929648, 0.9064039408866995
1, 1, 1, 1, 9.999765, 0.9987421383647799, 0.9073170731707317
1, 1, 1, 1, 9.999765, 0.9987421383647799, 0.9073170731707317
1, 1, 1, 1, 9.999777, 0.9987389659520807, 0.9077669902912622
1, 1, 1, 1, 9.999778, 0.9987373737373737, 0.9082125603864735
1, 1, 1, 1, 9.999781, 0.9987357774968394, 0.9086538461538461
1, 1, 1, 1, 9.999783, 0.9987341772151899, 0.9090909090909091
1, 1, 1, 1, 9.999784, 0.9987325728770595, 0.9095238095238095
1, 1, 1, 1, 9.999785, 0.998730964467005, 0.909952606635071
1, 1, 1, 1, 9.999787, 0.9987293519695044, 0.910377358490566
1, 1, 1, 1, 9.999788, 0.9987277353689568, 0.9107981220657277
1, 1, 1, 1, 9.99979, 0.9987261146496815, 0.9116279069767442
1, 1, 1, 1, 9.99979, 0.9987261146496815, 0.9116279069767442
1, 1, 1, 1, 9.999797, 0.9987228607918263, 0.9120370370370371
1, 1, 1, 1, 9.999801, 0.9987212276214834, 0.9124423963133641
1, 1, 1, 1, 9.999802, 0.998719590268886, 0.9128440366972477
1, 1, 1, 1, 9.999807, 0.9987179487179487, 0.91324200913242
1, 1, 1, 1, 9.999809, 0.9987163029525032, 0.9136363636363637
1, 1, 1, 1, 9.999814, 0.9987146529562982, 0.9140271493212669
1, 1, 1, 1, 9.999827, 0.9987129987129987, 0.9144144144144144
1, 1, 1, 1, 9.99983, 0.9987113402061856, 0.9147982062780269
1, 1, 1, 1, 9.999833, 0.9987096774193548, 0.9151785714285714
1, 1, 1, 1, 9.999834, 0.9987080103359173, 0.915929203539823
1, 1, 1, 1, 9.999834, 0.9987080103359173, 0.915929203539823
1, 1, 1, 1, 9.999837, 0.9987046632124352, 0.9162995594713657
1, 1, 1, 1, 9.999838, 0.9987029831387808, 0.9166666666666666
1, 1, 1, 1, 9.999843, 0.9987012987012988, 0.9170305676855895
1, 1, 1, 1, 9.999844, 0.9986996098829649, 0.9173913043478261
1, 1, 1, 1, 9.999853, 0.9986979166666666, 0.9177489177489178
1, 1, 1, 1, 9.999863, 0.9986962190352021, 0.9181034482758621
1, 1, 1, 1, 9.99988, 0.9986945169712794, 0.9184549356223176
1, 1, 1, 1, 9.999881, 0.9986928104575163, 0.9188034188034188
1, 1, 1, 1, 9.999882, 0.9986910994764397, 0.9191489361702128
1, 1, 1, 1, 9.999883, 0.9986893840104849, 0.9194915254237288
1, 1, 1, 1, 9.999889, 0.9986876640419947, 0.9163179916317992
1, 1, 1, 1, 9.999889, 0.9986876640419947, 0.9163179916317992
1, 1, 10, 0, 9.999889, 0.9986876640419947, 0.9163179916317992
1, 1, 1, 1, 9.999892, 1.0, 0.9166666666666666
1, 1, 1, 1, 9.999893, 1.0, 0.91701244813278
1, 1, 1, 1, 9.999894, 1.0, 0.9173553719008265
1, 1, 1, 1, 9.999897, 1.0, 0.9180327868852459
1, 1, 1, 1, 9.999897, 1.0, 0.9180327868852459
1, 1, 1, 1, 9.999898, 1.0, 0.9186991869918699
1, 1, 1, 1, 9.999898, 1.0, 0.9186991869918699
1, 1, 1, 1, 9.999901, 1.0, 0.9190283400809717
1, 1, 1, 1, 9.999903, 1.0, 0.9193548387096774
1, 1, 1, 1, 9.999904, 1.0, 0.92
1, 1, 1, 1, 9.999904, 1.0, 0.92
1, 1, 1, 1, 9.999911, 1.0, 0.9209486166007905
1, 1, 1, 1, 9.999911, 1.0, 0.9209486166007905
1, 1, 1, 1, 9.999911, 1.0, 0.9209486166007905
1, 1, 1, 1, 9.999916, 1.0, 0.9212598425196851
1, 1, 1, 1, 9.999917, 1.0, 0.9215686274509803
1, 1, 1, 1, 9.999919, 1.0, 0.921875
1, 1, 1, 1, 9.999921, 1.0, 0.9221789883268483
1, 1, 1, 1, 9.999923, 1.0, 0.9224806201550387
1, 1, 1, 1, 9.999924, 1.0, 0.9230769230769231
1, 1, 1, 1, 9.999924, 1.0, 0.9230769230769231
1, 1, 1, 1, 9.999925, 1.0, 0.9239543726235742
1, 1, 1, 1, 9.999925, 1.0, 0.9239543726235742
1, 1, 1, 1, 9.999925, 1.0, 0.9239543726235742
1, 1, 1, 1, 9.999926, 1.0, 0.9242424242424242
1, 1, 1, 1, 9.999927, 1.0, 0.924812030075188
1, 1, 1, 1, 9.999927, 1.0, 0.924812030075188
1, 1, 1, 1, 9.999929, 1.0, 0.9250936329588015
1, 1, 1, 1, 9.99993, 1.0, 0.9253731343283582
1, 1, 1, 1, 9.999931, 1.0, 0.9256505576208178
1, 1, 1, 1, 9.999934, 1.0, 0.9259259259259259
1, 1, 1, 1, 9.999935, 1.0, 0.9264705882352942
1, 1, 1, 1, 9.999935, 1.0, 0.9264705882352942
1, 1, 1, 1, 9.999936, 1.0, 0.9267399267399268
1, 1, 1, 1, 9.999938, 1.0, 0.9272727272727272
1, 1, 1, 1, 9.999938, 1.0, 0.9272727272727272
1, 1, 1, 1, 9.999939, 1.0, 0.927536231884058
1, 1, 1, 1, 9.99994, 1.0, 0.927797833935018
1, 1, 1, 1, 9.999944, 1.0, 0.9283154121863799
1, 1, 1, 1, 9.999944, 1.0, 0.9283154121863799
1, 1, 1, 1, 9.999946, 1.0, 0.9295774647887324
1, 1, 1, 1, 9.999946, 1.0, 0.9295774647887324
1, 1, 1, 1, 9.999946, 1.0, 0.9295774647887324
1, 1, 1, 1, 9.999946, 1.0, 0.9295774647887324
1, 1, 1, 1, 9.999946, 1.0, 0.9295774647887324
1, 1, 1, 1, 9.999949, 1.0, 0.9298245614035088
1, 1, 1, 1, 9.999951, 1.0, 0.9303135888501742
1, 1, 1, 1, 9.999951, 1.0, 0.9303135888501742
1, 1, 1, 1, 9.999952, 1.0, 0.9310344827586207
1, 1, 1, 1, 9.999952, 1.0, 0.9310344827586207
1, 1, 1, 1, 9.999952, 1.0, 0.9310344827586207
1, 1, 1, 1, 9.999953, 1.0, 0.9315068493150684
1, 1, 1, 1, 9.999953, 1.0, 0.9315068493150684
1, 1, 1, 1, 9.999954, 1.0, 0.9322033898305084
1, 1, 1, 1, 9.999954, 1.0, 0.9322033898305084
1, 1, 1, 1, 9.999954, 1.0, 0.9322033898305084
1, 1, 1, 1, 9.999955, 1.0, 0.9328859060402684
1, 1, 1, 1, 9.999955, 1.0, 0.9328859060402684
1, 1, 1, 1, 9.999955, 1.0, 0.9328859060402684
1, 1, 1, 1, 9.999956, 1.0, 0.9331103678929766
1, 1, 1, 1, 9.999958, 1.0, 0.9333333333333333
1, 1, 1, 1, 9.999959, 1.0, 0.9335548172757475
1, 1, 1, 1, 9.99996, 1.0, 0.9337748344370861
1, 1, 1, 1, 9.999962, 1.0, 0.933993399339934
1, 1, 1, 1, 9.999963, 1.0, 0.9342105263157895
1, 1, 1, 1, 9.999964, 1.0, 0.9344262295081968
1, 1, 1, 1, 9.999966, 1.0, 0.934640522875817
1, 1, 1, 1, 9.999967, 1.0, 0.9348534201954397
1, 1, 1, 1, 9.999968, 1.0, 0.9352750809061489
1, 1, 1, 1, 9.999968, 1.0, 0.9352750809061489
1, 1, 1, 1, 9.999969, 1.0, 0.9358974358974359
1, 1, 1, 1, 9.999969, 1.0, 0.9358974358974359
1, 1, 1, 1, 9.999969, 1.0, 0.9358974358974359
1, 1, 1, 1, 9.9999695, 1.0, 0.9365079365079365
1, 1, 1, 1, 9.9999695, 1.0, 0.9365079365079365
1, 1, 1, 1, 9.9999695, 1.0, 0.9365079365079365
1, 1, 1, 1, 9.99997, 1.0, 0.9371069182389937
1, 1, 1, 1, 9.99997, 1.0, 0.9371069182389937
1, 1, 1, 1, 9.99997, 1.0, 0.9371069182389937
1, 1, 1, 1, 9.999971, 1.0, 0.9373040752351097
1, 1, 1, 1, 9.999974, 1.0, 0.9375
1, 1, 1, 1, 9.999976, 1.0, 0.937888198757764
1, 1, 1, 1, 9.999976, 1.0, 0.937888198757764
1, 1, 1, 1, 9.999977, 1.0, 0.9382716049382716
1, 1, 1, 1, 9.999977, 1.0, 0.9382716049382716
1, 1, 1, 1, 9.999978, 1.0, 0.9390243902439024
1, 1, 1, 1, 9.999978, 1.0, 0.9390243902439024
1, 1, 1, 1, 9.999978, 1.0, 0.9390243902439024
1, 1, 1, 1, 9.999978, 1.0, 0.9390243902439024
1, 1, 1, 1, 9.999979, 1.0, 0.9395770392749244
1, 1, 1, 1, 9.999979, 1.0, 0.9395770392749244
1, 1, 1, 1, 9.999979, 1.0, 0.9395770392749244
1, 1, 1, 1, 9.99998, 1.0, 0.9402985074626866
1, 1, 1, 1, 9.99998, 1.0, 0.9402985074626866
1, 1, 1, 1, 9.99998, 1.0, 0.9402985074626866
1, 1, 1, 1, 9.99998, 1.0, 0.9402985074626866
1, 1, 1, 1, 9.999981, 1.0, 0.9411764705882353
1, 1, 1, 1, 9.999981, 1.0, 0.9411764705882353
1, 1, 1, 1, 9.999981, 1.0, 0.9411764705882353
1, 1, 1, 1, 9.999981, 1.0, 0.9411764705882353
1, 1, 1, 1, 9.999981, 1.0, 0.9411764705882353
1, 1, 1, 1, 9.999982, 1.0, 0.9413489736070382
1, 1, 1, 1, 9.999983, 1.0, 0.9420289855072463
1, 1, 1, 1, 9.999983, 1.0, 0.9420289855072463
1, 1, 1, 1, 9.999983, 1.0, 0.9420289855072463
1, 1, 1, 1, 9.999983, 1.0, 0.9420289855072463
1, 1, 1, 1, 9.999984, 1.0, 0.9426934097421203
1, 1, 1, 1, 9.999984, 1.0, 0.9426934097421203
1, 1, 1, 1, 9.999984, 1.0, 0.9426934097421203
1, 1, 1, 1, 9.999984, 1.0, 0.9426934097421203
1, 1, 1, 1, 9.999985, 1.0, 0.943342776203966
1, 1, 1, 1, 9.999985, 1.0, 0.943342776203966
1, 1, 1, 1, 9.999985, 1.0, 0.943342776203966
1, 1, 1, 1, 9.999985, 1.0, 0.943342776203966
1, 1, 1, 1, 9.999986, 1.0, 0.9442896935933147
1, 1, 1, 1, 9.999986, 1.0, 0.9442896935933147
1, 1, 1, 1, 9.999986, 1.0, 0.9442896935933147
1, 1, 1, 1, 9.999986, 1.0, 0.9442896935933147
1, 1, 1, 1, 9.999986, 1.0, 0.9442896935933147
1, 1, 1, 1, 9.999986, 1.0, 0.9442896935933147
1, 1, 1, 1, 9.999987, 1.0, 0.9445983379501385
1, 1, 1, 1, 9.999987, 1.0, 0.9445983379501385
1, 1, 1, 1, 9.999988, 1.0, 0.945054945054945
1, 1, 1, 1, 9.999988, 1.0, 0.945054945054945
1, 1, 1, 1, 9.999988, 1.0, 0.945054945054945
1, 1, 1, 1, 9.999989, 1.0, 0.9456521739130435
1, 1, 1, 1, 9.999989, 1.0, 0.9456521739130435
1, 1, 1, 1, 9.999989, 1.0, 0.9456521739130435
1, 1, 1, 1, 9.999989, 1.0, 0.9456521739130435
1, 1, 1, 1, 9.9999895, 1.0, 0.94579945799458
1, 1, 1, 1, 9.99999, 1.0, 0.946524064171123
1, 1, 1, 1, 9.99999, 1.0, 0.946524064171123
1, 1, 1, 1, 9.99999, 1.0, 0.946524064171123
1, 1, 1, 1, 9.99999, 1.0, 0.946524064171123
1, 1, 1, 1, 9.99999, 1.0, 0.946524064171123
1, 1, 1, 1, 9.999991, 1.0, 0.9473684210526315
1, 1, 1, 1, 9.999991, 1.0, 0.9473684210526315
1, 1, 1, 1, 9.999991, 1.0, 0.9473684210526315
1, 1, 1, 1, 9.999991, 1.0, 0.9473684210526315
1, 1, 1, 1, 9.999991, 1.0, 0.9473684210526315
1, 1, 1, 1, 9.999991, 1.0, 0.9473684210526315
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999992, 1.0, 0.9485861182519281
1, 1, 1, 1, 9.999993, 1.0, 0.949238578680203
1, 1, 1, 1, 9.999993, 1.0, 0.949238578680203
1, 1, 1, 1, 9.999993, 1.0, 0.949238578680203
1, 1, 1, 1, 9.999993, 1.0, 0.949238578680203
1, 1, 1, 1, 9.999993, 1.0, 0.949238578680203
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
1, 1, 1, 1, 9.999994, 1.0, 0.9504950495049505
